perf_id,position,footnote
1107554,0,First quarter away from cover: 1. First in method: 2 & 4. Rung on the back 5 using Abel in G.
1087169,0,"Rung half muffled to mark the anniversary of the death of Lord Frederick John Robinson, first Earl of Ripon, who died on 28th January 1859."
1087169,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1582990,0,"In celebration of the life of David Higbed, father of Debbie Hay."
1058923,0,Rung as a 94th birthday compliment to Ron Applewhite (26/01/2014) who is a long standing member of the local band and an Honorary Life Member of the Guild.
1058923,1,100th quarter together: 5 & 6.
1058923,2,(No. 227)
321088,0,1st on 12: 12.
1122120,0,"Rung by members of the Stafford Sunday Service band as a retirement compliment to Father Graham Fowell, Team Rector of Stafford."
433365,0,First peal in the method:
433365,1,x30x14x50x36x1470x58x16x10x1256x90. le12(b)
1084983,0,First Spliced Plain Royal for all
1058317,0,First method inside - 2.
1058317,1,Rung to commemorate the execution of Charles 1st by parliament this day in 1649.
1103513,0,We are rejoicing in Ruth Betts walking out of a serious car accident intact and able to ring in future.
1096215,0,1st in method as conductor.
1584954,0,"For the safe arrival of Leon Watkins, grandson of 6."
1068297,0,Wishing John Arkwell a speedy recovery.
1068297,1,Circled the tower - 10.
1089015,0,First quarter of Minor and of Surprise - 3.
320969,0,Ring to celebrate the 80th birthday of Peter G. Barnes on 26th January
320969,1,"First in method, third ringer."
1792905,0,"450Q for 1, 200 together 1 & 4."
1102404,0,First in method: 4 & 7.
1142588,0,"In memory of J Colin Ashworth, who gave great assistance with the rehanging of these bells in 1971 and rang a total of 24 peals on them, between 1965 and 1995. John P Partington wishes to be associated with this peal."
1083590,0,Rung open in celebration for the life of Sir Christopher John Chataway (1931 - 2014).
1129598,0,"In loving memory of Roy Withyman, tower captain of Pinchbeck, RIP."
321690,0,"25th Quarter: 3. Birthday compliments to Alan Moody, Renee Page-Jones & Suzanne Cousins"
1046211,0,"Last (and first!) ""Shipley"" QP before the wedding of Rebecca to Hal Drysdale on Saturday."
1054719,0,"To celebrate the life of Pete Seeger, 1919 - 2014."
1120193,0,First as conductor.
1120193,1,50th peal: 2
1087168,0,Wishing Mason Crane a happy seventh birthday.
1069018,0,Rung as a Diamond Wedding Anniversary compliment to Bill and Joan Watts
1093944,0,"In celebration of the life of Mervyn James Penny,"
1093944,1,10th November 1923 - 14th January 2014.
1093944,2,"A truly inspirational man, who gave so much to the village he loved."
320928,0,"In memory of James ""Jim"" Steady, Rung after the funeral at Great Bentley, good friend and ringer to all the band."
1064848,0,A very warm welcome to Peter and Elizabeth Rayner.
1123710,0,Rung to mark the 40th anniversary of Mike Chester's first ringing lesson.
1134727,0,First blows in the method for all.
1134727,1,Completed Surprise Major alphabet - 2
1134727,2,Rung to celebrate the installation of the first gas lights in Pall Mall in 1807 on what would have been Henry vii 350th birthday.
1120199,0,First inside 2 & 3
1209310,0,First handbell quarter peal on eight bells 5-6
1116958,0,"Rung in memory of Alf Patten, a ringer at this tower, whose funeral took place yesterday"
1116958,1,1st Triples inside: 5
1127734,0,Rung in open and full celebration for the life of Dennis Owen; regular ringer with this band.
1113576,0,1st in method for all.
1113576,1,Conducted by Nicholas Simon
1140514,0,First Erin Triples: 3
1073214,0,1st inside to Grandsire Doubles - 3. First as cover.
1073214,1,"To celebrate the life of Gill Clements, late Tower Captain of Kintbury, Berkshire"
1116689,0,"Rung on the 36th birthday of Sally Western, daughter of (3)."
443442,0,Post-lunch quarter peal.
443442,1,"Watch out Chedburgh, the chase is on!!! :-)"
443442,2,(Rung also for the Lincoln Diocesan Guild)
413379,0,First Kent T.B. Major as conductor.
413379,1,"To celebrate the recent Baptism of Skylar Primrose, Grandaughter of Dorothy and Tony Knights."
1063185,0,"Rung in memory of Monica West (mother of Sarah, Vivienne and Rebecca) whose funeral was today."
1084747,0,"Rung in memory of Marion S Ainsworth, Rest in Peace"
1045979,0,Rung as a get well compliment to Geoffrey Sworder.
1045979,1,4th place calls used
1121456,0,First spliced: 3 and 5.
1123031,0,First Stedman: 4
1127731,0,500th Q together (5&7)
407362,0,An arrangement of two JSW compositions that is actually true - an Oxford novelty.
1941345,0,First of Suprise: 3
1941345,1,First Treble bob: 1
1941345,2,Circled the tower: 7
1941345,3,Birthday Compliments to Beth Ingham
1074624,0,First peal in the method.
1074624,1,Dorrington Alliance Royal;
1074624,2,"30-30.14-12-30.14-12.50.14-16.70.18-90, Group F."
1109712,0,1500th for the Association - 4
1109712,1,First peal of Glasgow on an inside bell since 1966 - 2
1100523,0,First 5-spliced inside - 3.
1723579,0,26th birthday compliment to Stephen Aldridge (26th)
1116688,0,1st Stedman Triples: 5
320880,0,First in method as c and for 3 and 4.
1117624,0,With thanks to Geoff Randall for not travelling after early morning indisposition of the tenth (and designated conductor) ringer.
1087725,0,Rung in thanksgiving for the life of Paul Arditti.
1150914,0,1st QP in this a new method.
1150914,1,"Nick completes his ""Green Delight"" alphabet."
1150914,2,"Rung in thanksgiving for the life of Rev Valerie Wilkerson, Asst Minister at this church, who died this morning."
1128733,0,Birthday compliment to Jackie Redway.
1128733,1,950th handbell peal as conductor.
322666,0,1st qtr 4. 'Haste ye back' 3.
1209248,0,Rung in memory of John McDonald.
1209248,1,100th peal - 8.
1209248,2,500th 12-bell peal - 2.
1209248,3,400th peal on the bells - 12.
1209248,4,Nirerin Cinques: 9.E.9.E.9.3.1.3.1.3 241638507E9
1044972,0,"100th together- 4,5."
1044972,1,"550th together- 2,6."
1103000,0,1st blows in m for all.
1103000,1,"Birthday compliment to Jan de Vries, Gulval ringer and Churchwarden."
1131697,0,First in the method: 4
1102712,0,First Quarter Peal at First Attempt Bronwen Laugharne (aged 13).
1102712,1,Rung as part of Huntingdon District Young Ringers.
1050672,0,Rung on the 100th anniversary of the first peal on the bells 27/1/1914
1050672,1,In the same methods.
1050672,2,Peal attempt called round due to the indisposition of one of the band.
1050672,3,70th birthday compliment to jim for today.
320799,0,First quarter: 8
1063356,0,Belated birthday greetings to Philip Hudson & Robin Daw (both on 13 Jan).
1063356,1,Also to mark the 100th anniversary of the birth of Paul L Taylor on 25 Jan 1914.
1063356,2,Conductor's 690th peal for LDG
1113773,0,With the band's best wishes to John and Joan Gipson on their recent birthdays and Diamond wedding anniversary.
407357,0,Greatest method density for all.
1583167,0,"Congratulations to West Australian Fred Chaney, ""Senior Australian of the Year"". First quarter peal as conductor 5."
1054516,0,"Birthday Compliments to Rev Judy Henning, Vicar of St. Margaret's Rainham and Rainham ringers Diana Wraight and Christine King."
1462042,0,"Rung in celebration of the life of Rita Doyle; mother of three ringers - [John, Paul and James], a loyal parishioner of St Judes Church."
409930,0,300th peal - 8
1816425,0,1st in variation: 2 & 4
1068763,0,1st on treble 1.
1068763,1,99th Birthday compliments to Mrs Peggy Cooper.
1054388,0,Rung half muffled on National Holocaust Day.
1147317,0,1st quarter in the method - 3
1147317,1,For Evensong
1083972,0,In memory of Paul Arditti
1585627,0,For Australia Day.
407350,0,"70th birthday compliment to  Cath Day, ringer and great friend to us all at Armitage Bridge."
407350,1,"Also to Pam and Peter Murgatroyd on the renewal and blessing of their marriage vows at St Bartholomews, Meltham"
407350,2,Circled tower to peals: 1
1080722,0,First spliced Kent and Oxford Treble Bob Minor: 4. Rung with the band's best wishes to Sheila and Peter Franks as they move to Essex.
1583242,0,Rung for Australia Day.
1583242,1,First peal: 3.
1137278,0,"Rung to celebrate the life of Geoffrey Vardon White, father of (4)."
1049413,0,For morning service
1049413,1,First in method: 8
1895384,0,For Evening Prayer
1119193,0,"Arranged and rung in memory of Geoff Clark, Godfather of 5 and close family friend of 7, two days after his funeral in Bourton-on-the-Water."
1119193,1,"Also in memory of Alf Patten of Buxted, on the eve of his funeral, and to mark the first anniversary of the death of Brian Clark, father of 2."
1941346,0,1st spliced 4 and first 8 spliced as (C)
1941346,1,Rung for the Southwark Cathedral Peal Weekend and as a birthday compliment to Peter Valuks and Anthony Matthews
1142264,0,For evensong.
1089496,0,To welcome the Bishop of Portsmouth on his Parish visitation.
1089496,1,Birthday compliment to Anthony Matthews
1089496,2,The band would like to thank Mike Jasper for keeping the band right.
1090608,0,"In grateful thanksgiving for the life of Geoff Clark, ringer at Bourton-on-the-Water, honorary life member of the Gloucester & Bristol Association, and thoroughly nice man."
1145891,0,"Rung in Memory of the Life and Ministry of Paul Webber, Lay Reader, St Bartholomew's Church, Milehouse, Plymouth"
1049982,0,Rung by the local band to celebrate the 94th Birthday today of our dear friend Ron Applewhite who is a long standing and loyal member of this local band.
1049982,1,"Ron listen to this quarter peal from his home, whilst his birthday party was taking place."
1049982,2,1920 changes was specially chosen and rung as 1920 was the year in which Ron was born (26th January 1920).
1049982,3,Longest length for: 2 & 3.
1049982,4,(Rung also for the Lincoln Diocesan Guild)
1074160,0,For the Cathedral Eucharist.
384556,0,Rung to celebrate the dedication of the new kitchen and toilet by Bishop Trevor
1106392,0,Rung for Evensong and a birthday compliment to Andrea Goodall.
1065104,0,For evensong
1065104,1,First peal in the method
1065104,2,Nethermost Pike Alliance Royal:
1065104,3,-5-4.5-5.36.47.58.6.7-1 lh 10 (g)
320782,0,First of Stedman:4
1103007,0,1st in method - 6
1068900,0,Rung prior to Evensong and as a compliment to Bro Austin SSF upon his retirement as the 67th Master of Eastbridge Hospital after 6 years' service.
1075543,0,Birthday compliments to Margaret (26/1) and the conductor (28/1)
1075543,1,For evensong
1116957,0,"Dedicated to Steve Reed, Steeple Keeper and loyal member of the St Kyneburgha band for twenty-two years, who died on the 7th January 2014, aged 71."
1146246,0,After meeting short for Caters with thanks to Roy Williams for standing down.
407352,0,By St Paul's Cathedral Guild as a compliment to Guild Members Alan Flood and Swaz Apter following their recent wedding in Barbados.
1584131,0,"Rung for Australia Day, and to mark the 200th anniversary of the death of Admiral Arthur Phillip, first Governor of the colony of NSW"
322459,0,For the Patronal Festival
1121460,0,Rung to wish Peter Barnes a happy 80th birthday.
1081611,0,For Evensong
1142592,0,"As usual, rung to entertain the visitors to Croome Park."
416970,0,Most methods: 2 and 3.  Rung for Evensong.
1141518,0,Rung by members of the Southern District from 4 different towers to thank Richard Turner for his many years service as Chairman
324454,0,"1st Triples: 4. For Evensong and in memory of Mrs Ethel Stobbs of this parish who died on 10 January 2014, at the age of 109 years."
1116080,0,"Rung prior to the Service of Baptism of baby Eva May, niece of the organist Harriet."
1105195,0,In celebration of Frank Byrne's birthday
1104726,0,For evening service and SCACR quarter peal week. Quarters rung at all 4 Eastbourne towers in a day (5).
1898555,0,For SCACR Quarter Peal Week and for Evening Service
339214,0,First quarter on ten bells: 2. For the Sussex County Association quarter peal week.
1112518,0,For morning service and SCACR quarter peal week
1112518,1,BD
320511,0,In memory of Robert P Wood.
1072007,0,Rung in happy and affectionate memory of Barbara Rann
1072007,1,1st on 8 Treble
1008497,0,For Evensong.
1139222,0,Rung prior to the Institution of the Revd Robin Eastoe as Rector of the Heavitree Team
324131,0,For Evensong and in memory of Rev Frank Clarke whose funeral was held on 20th January 2014
1133368,0,"1st in method, 2."
1137717,0,Rung to celebrate the birthday of Mrs Brenda Shipman.
443237,0,For Choral Evensong. 60th birthday compliments to Jan Odell and Joy Long
1075535,0,For Evensong.
1103517,0,First Quarter which includes St Simon's and St Martin's - 2. Rung for Holy Communion. For SCACR Quarter Peal Week.
1119571,0,Circled the tower - 1.
1119571,1,Final ringing on the bells before removal for rehanging and augmentation to 10.
1119571,2,"Remembering Michael Best who, on this weekend 20 years ago, collapsed and died during a peal attempt in this tower, and Peter Dennis who would have been 35 today."
1115830,0,Rung after morning service.
339217,0,Circled the tower 21 times as conductor. For Sussex County Association quarter peal week.
1099430,0,Rung in memory of Geoffrey Clark Bourton on the water ring and former Auditor of the G and B
1072292,0,"In Memoriam Jim Reed (26 January 1922 - 13 January 2014), father of the conductor, on what would have been his 92nd birthday."
1065763,0,Rung for evensong
1065763,1,50th Quarter 1
320713,0,"In Memory of Prof. Donald A Preece, brother-in-law of 1, & Uncle of 2. rung before choral evensong"
1048519,0,Prior to Evensong.
1048519,1,First on 10 - 1.
1927961,0,For evensong
1927961,1,1 - 1st on ten
1927961,2,Resubmission with correct tower details
1136239,0,Rung for evening service.
320827,0,Rung to celebrate Anne Parr's birthday and 50 years of ringing at Leatherhead.
1137276,0,First Surprise - 2
1886216,0,4 First Yorkshire Royal
1886216,1,For SCACR Quarter Peal Week
1126511,0,For Evensong. First Stedman Caters as cond.
1148912,0,For Australia Day.
1148912,1,Also to celebrate the 28 new Australian citizens presented this morning by the Mayor of Lismore and especially including parishioner and friend Andy Ridd.
1148912,2,"oi!oi!oi! Aussie, Aussie, Aussie"
1148912,3,(Also rung for the Australian and New Zealand Association of Bellringers)
1134155,0,"Rung half-muffled in fond memory of our friend Stan Franks, who died 23/1/14. Stan was Tower Captain at Litton until prevented from ringing by infirmity, but he remained interested in all who kept his bells ringing."
411746,0,Rung for Sung Eucharist and as a birthday compliment to the conductor (24th January).
1044033,0,First QP: Gordon Gray
1045814,0,First peal in the method.
1045814,1,Baldrick Differential LB Cinques: E.1.E hl 14E le 12E.
1045814,2,"First peal on 12: 5, 7, 8."
1045814,3,"65th birthday compliments to Denise and David Large, parents of the 11."
1091316,0,Rung for Evensong.
1090250,0,"To Welcome the Right Rev. Richard Frith, Bishop Of Hull to All Saints, North Cave"
1090250,1,6 - 50th Quarter Peal
1110563,0,"Rung to wish David Fleet a happy and healthy new year, with many more to follow (and since this was our 2nd attempt, the wishes are twice as heartfelt!)."
1151951,0,First in method: 2 & 3.
1584694,0,To celebrate Gabby Ling's birthday and Australia Day
1052011,0,"21st birthday compliments to Will Dyer, also to conclude the week for Christian Unity. First of triples :1"
1131256,0,For Evensong.
1118893,0,Celebrating 1 year of peal ringing at St Agatha's.
1118893,1,38 Peals. 0 Losses.
1142593,0,"First in method: 3, 4 and 5"
1102403,0,"First blows in method: 3, 4 and 6"
1082246,0,First of Stedman - 2
1082246,1,For the Week of Prayer for Christian Unity.
1082246,2,Rung during the SCACR quarter peal week
407356,0,70th Birthday compliment to Campbell Sawyer
321113,0,"Rung as a birthday compliment to Phoebe Cutler, Ted Williams and Mark Armstrong. The band send their best wishes to Ray Fordham."
1903879,0,"Evensong and in thanksgiving for the life of Thelma Hibberd, Sister of 3 and Aunt of Treble."
1054216,0,For Evensong
1095950,0,First in method - 4; for morning communion service
384562,0,First quarter for 25 years: 1. First quarter inside for triples: 2. For evensong.
320588,0,For Evensong on Sunday within the octave of Burns' Night. 1st in m for all.
1093694,0,Rung prior to Evensong
1131696,0,"1st Stedman Cinques - 3,6."
1131696,1,Conductor's 500th peal of Stedman and 75th of Stedman Cinques as conductor.
1131696,2,For the Southwark Cathedral Society peal weekend
328446,0,"Rung for service and in thanksgiving for the life of Doris Purritt, formerly of Marston, who died on this day."
320692,0,For evening service.
1073213,0,"Half-muffled in memory of Timothy Penrose - an outstanding musician, one of the foremost counter-tenors of his generation, an inspirational singing teacher and coach and a good friend and musical mentor to many, including the conductor."
1132081,0,First Quarter peal of treble bob for the treble ringer
1584332,0,"Rung to celebrate the wedding in this Church today of Meganne Christian and Liam Wyatt, both of whom learnt to ring at St James Queen’s Square"
1584332,1,First on 8: 8
371801,0,Rung half muffled as part of LB Haringey's Holocaust Memorial Event
1069225,0,For Evensong
1585211,0,Rung for Australia Day
433356,0,Rung for SCACR Quarter Peal week and Evensong
1078934,0,For Sunday service.
1101823,0,"Rung on the front six with 7, 6, 8 covering."
1101823,1,First quarter peal - 7
1101823,2,First quarter in the method - 1
1101823,3,"In memory of Alan S Fisher, past Tower Captain of this tower"
1586002,0,"In memory of Graham Howey and John Caldwell, grandfather and father of the treble ringer, and for the installation service of the new Dean of Wellington."
1959790,0,"Rung on the front five with 7,6,8 covering."
1959790,1,First quarter peal: 7.
1959790,2,The Last of four such rung in memory of Alan S Fisher past Tower Captain of this church.
1959790,3,DB
1143845,0,For Choral Evensong
413378,0,"Rung for Evensong and to congratulate Alison and Robert on the birth of, Lucas Stephen Randle Kalitkin, 22/01/14, 9.5lbs, a grandson for the conductor."
1074365,0,"To celebrate the 80th Birthday of Mrs. Gwen Jepps, long time resident, neighbour and friend."
1063783,0,Rung in the Sussex Association Peal Week
1070302,0,For Australia Day. For the installation of John Thorpe sensors.
1090249,0,For Evensong.
1123709,0,First Buxton Bob Minor: 4. First spliced minor: 4
407363,0,Most methods: 6 & 7.
407363,1,For Evensong
1044335,0,1st of Triples - 1
1044335,1,"To celebrate the life of Gill Clements late Tower Captain at Kintbury, Berkshire."
1060105,0,Half Muffled to commemorate the rededication of the grave of LCpl William Coltman VC. The first rung in the area to commemorate the start of the First World War.
1060105,1,http://www.burtonmail.co.uk/News/Bells-peal-to-start-the-war-tribute-20140122080000.htm
320499,0,First quarter on the bells after rehanging.
321163,0,For Morning Service. 150th Quarter together 4 & 6.1st in variation 1 & 6
1056062,0,A 70th birthday compliment to Jim Towler (27 January 2014). To mark the centenary of the Diocese of Chelmsford. Circled the 10 to quarter peals: 1.
1056062,1,[BD]
1066468,0,"First of Cinques: 3. 60th birthday compliment to Graham Blackburn, a member of the York Minster Society of Change Ringers; also a birthday compliment to Jeremy Cartwright of Longstanton, Cambridgeshire."
384553,0,First Peal on the bells. First peal on 12 tower bells in the Channel Islands.
384553,1,"Rung to celebrate the life of Paul Arditti, ringer at St Anne's and member of the States of Alderney."
320417,0,"The last peal in the tower, rung to mark the closure of this church tomorrow (26/1/14). 50th NWA peal on the bells. 1st Surprise Major: 3."
1073837,0,"Rung as a get well compliment to the pinnacles at St Stephen's, Bristol."
1073837,1,Rung for the 50th anniversary of the first peal of Bristol S Major for the Society and for the Society Dinner Weekend.
1081852,0,"First quarter ""inside"": 2"
1081852,1,"Rung for Clarrie in anticipation of the anniversary of her birth, 129 hours 24 mins after the conclusion of this quarter, (approx.)"
1151776,0,"Rung as a birthday compliment to Ruth Beavin, Clive Hancock and Jane Mann."
320347,0,Rung to welcome the Rev'd Priscilla and John Slusar to The Bernwode Benefice.
1137275,0,On the dinner day of the University of Bristol Society of Change Ringers. Also to celebrate Robert Wood's 60th birthday.
1110352,0,First peal in the method: 4. On UBSCR dinner day.
1451896,0,On UBSCR Dinner Day
1451894,0,1000th Quarter Peal: 7
1451894,1,On UBSCR Dinner Day
1045813,0,1/4
1111505,0,First Stedman - 2
1111505,1,Specially arranged and composed for Joan Garrett's special birthday. Also for the 100th anniversary of the founding of the Diocese.
1143372,0,"Believed to be the first extents in the method, Lavender Place Doubles: 345.145.125.1.5 le 125 (4253)."
1069083,0,First on 12: 7 and 12.
1069083,1,By members of the Association Management Committee after the meeting to approve the 2013 accounts.
320436,0,Rung as part of the St. Paul's Cathedral Guild peal weekend by Cornhill Sunday Service ringers.
320436,1,6 - Circled tower (new bells) in twelve 12-bell peals. 100th together 1 & 3.
320404,0,"Rung On The 80th Birthday Of Peter G. Barnes,"
320404,1,Great Friend To All The Band.
407650,0,Golden Wedding compliment to Joy (Tower Captain) & Spen Robinson.
325609,0,First quarter peal (6)
1115829,0,A 70th birthday compliment to Wendy Mason
1128739,0,Rung by regular attendees of the Cambridge District 6 bell Advanced Practice with thanks to Janet for standing in.
1902647,0,BUSCR Dinner Day peal (this one is not a hoax).
1902647,1,First in more than one method: 3.
320593,0,On Burns Night by a group of walking ringers having completed another leg of the Weald Way earlier and as a 'get well soon' to Maralyn (thanks Tony for subbing).
320593,1,First full quarter as conductor.
320421,0,100th peal of Stedman Cinques: 3.
1057937,0,First in the method for the Association.
1057937,1,To mark the 100th anniversary of the Chelmsford Diocese.
1057937,2,Birthday compliment to 3.
1149517,0,"This performance contained bobs only, being an arrangement of the extent given in the Clavis, by 'the late ingenious Mr. Holt'."
1091324,0,For the town's monthly Farmers' Market.
1091324,1,Last quarter on the bells before removal for rehanging and augmentation.
1140095,0,Rung as part of the SCACR quarter peal week.
1126512,0,Rung as part of the SCACR quarter peal week.
1096954,0,First on a mini ring -3.
1096954,1,Rung as part of the SCACR quarter peal week.
320397,0,"Rung in celebration of the 65th anniversary of Brian Harris's first peal (25th January 1949), rung on these bells, on which he learned to ring.  We have  crossed a lake in North Wales, taken the High Road (or was it the Low Road?) to Scotland, and now - finally - we have successfully navigated the Irish Sea.  Back to the Lake District soon!"
407338,0,Rung during Quarter Peal Week and for Conductor's birthday on 26/01/2014.
1886219,0,4 First Triples inside
1886219,1,For SCACR Quarter Peal Week
1482877,0,"Rung for the January birthdays of Shirley, Frank, Lyn, Sarah and Gillian."
1069715,0,Fondly remembering Roger Bailey
1132505,0,Birthday compliment to Michael Godfrey. 1st in method for all.
1059760,0,2/4
1115578,0,"For the Conversion of St Paul, and as a compliment to Peter Phillips who is standing down today as Chairman of Luton District of Bedfordshire Association. First in variation for all. Circled the tower: 2."
1110855,0,3/4
443349,0,For SCACR quarter peal week
320416,0,For Patronal Festival celebrant Stephen Platten his last service At St Pauls as Bishop of Wakefield
1062766,0,Rung as a 70th Birthday compliment to E Ann Williams
320431,0,"Rung with the best wishes of the band to ""Swaz & Floody"" following their recent marriage in Barbados."
320344,0,"To celebrate the birth of Abigail Clare Skinner, a daughter for Caroline and Tim. Also in anticipation of the St Peter Mancroft Guild Dinner this evening."
320785,0,Rung on the Mancroft dinner day.
321516,0,"For the installation of Honorary Canons: Michael Beasley, Mark Dearnley, Linda Green and Edmund Newell."
321516,1,"1,100th quarter peal: 9."
407347,0,"Arranged especially to celebrate the 7th birthday on 27th January of Mason A J Crane, son of the tenor ringer."
407347,1,Also to mark the centenary of the formation of the Diocese of St Edmundsbury & Ipswich on 21st January.
1124024,0,First in the method - 2 & 6
1124024,1,Completes the Standard 10 to peals - 2
1148655,0,Remembering Robert P Wood who was very much looking forward to ringing in this peal.
1080929,0,First in method - 4 & 5
1124864,0,Dedicated to the memory of Dr Keith Eickhoff
1124864,1,"Ringers included son, daughter, grandson and grandaughter"
320413,0,1st Bristol Max 2 & 6.
320413,1,Rung for the Southwark Cathedral peal weekend.
1106150,0,4/4
407336,0,Rung for Australia Day.  First peal of spliced surprise major - 2.
1903601,0,1st q in method 4
320401,0,"Rung On The 80th Birthday Of Peter G. Barnes,"
320401,1,Great Friend To All The Band.
1095123,0,"Rung in thanksgiving for the life of Group Captain Ronnie Churcher, dam buster and 2nd in command to Guy Gibson. Also administration officer, RAF Abingdon circa 1966. A well known fund raiser in education, his charity work continues to benefits many schools."
320293,0,"Arranged to celebrate the life of Les Witten, 1916-2013, a ringer at Thrapston and Wadenhoe for many years"
1102719,0,Rung in memory of Reg Lewis
320308,0,First quarter: 2. First Grandsire: 3.
1088443,0,First spliced 3.
1148725,0,Rung as a birthday compliment to Joanne Waller.
1148900,0,First of Royal - 7
1148900,1,"First of Littleport Little Surprise Royal by all except 2 and 10, and for the Guild."
1148900,2,150th together 6 and 9.
1051418,0,"First in method - 2, 4 & 5"
416971,0,Most methods: 2 and 3.  Rung to mark Burns' Night.
1052368,0,1st quarter in method on inside bell: 2 and 4. 1st quarter since 2005: 3. Birthday compliment to Keith Brimley
320438,0,First in method: 5
320438,1,For Southwark Cathedral peal weekend
1903639,0,1st q in method 4
1077560,0,"Rung for the christening tomorrow of Ivy Catherine, first grandchild for Bev"
407344,0,Rung in thanksgiving for the life of Dennis Owen who rang regularly at this tower many years ago.
1127740,0,For the Feast of the Conversion of St. Paul.
320861,0,"Rung to welcome the Mayor, Tony Gillias, to Wolston."
320861,1,13/20
320331,0,First QP of major and inside : 4
320648,0,"On the morning of The Society's annual dinner day and on the 50th anniversary of the first peal of Bristol for The Society, also at this tower.  Remembering Tudor Edwards and Ann Maycock."
1072680,0,"Rung to celebrate the 60th anniversary of Muriel Page's first peal- Cambridge S Major at Framsden, on 24/1/54. Also remembering Olive Rogers."
1145893,0,After meeting short for Double Norwich CB Major.
1454353,0,A significant birthday compliment to Tracey & Brian
1117371,0,1st of Grandsire 1 & 2.
