perf_id,position,footnote
990780,1,Rung to celebrate the creation of the new Parish of Tong and Laisterdyke
1885847,0,Rung to celebrate the service of installation of The Very Reverend Andrew Asbil as Dean of Toronto and Rector of St. James Cathedral.
1885847,1,10: first on ten
990971,0,"First quarter on 12: 6,9,12.   Rung as a welcome to Revd Simon Griffiths, installed this day as Canon Precentor of this Cathedral"
990864,0,Rung to welcome Blaise Oliver Madden born 28th January. A son for Amy and Dan.
990864,1,"Also birthday compliments to Olivia Palmer, Robbie Sherwood, Carole Luff and Pauline Bichard."
990996,0,"Rung in memory of Ron Petchey, ringer at Barking and member of the South West District of the Essex Association, who died on Friday, 29th January,2016."
990708,0,In celebration of Stella (2003-2016) much loved and missed dog of 5.
990687,0,A birthday compliment to Jenny van der Merwe.
990785,0,"For Choral Evensong on the front 6. First in method for all, first blows - 5"
990925,0,First of Stedman - 5. A 65th birthday celebration for the conductor.
990831,0,First peal of Chandler's - 2 & 4.
990831,1,First anniversary of first peal - 2.
1155613,0,"Rung with best wishes to the Reverend Christopher Breeds who has been Vicar of this Parish for over 16 years, ahead of his last service."
993971,0,For Morning Service. 1st in Method for all the Band except 3. 325 together 3 & 5
990730,0,Specially arranged to mark the Diamond Wedding Anniversary of Ken & Stella Patterson (members of this church congregation) and rung following morning Service.
1155617,0,To celebrate the birth of Harry Ellis John Vanhegan on 24 November 2015. A grandson for Ellis and Sue Thomas.
1658159,0,First QP of Surprise Minor: 2.
1658159,1,"Rung open to celebrate the life of John (Jack) Joseph Cummins (1925-2016), who helped teach the inaugural band at this tower and was Vice Captain here 1996-1998."
1658159,2,Michelle Harrison wishes to be associated with this Quarter Peal.
990620,0,1st of Spliced Major - 2
990620,1,1st of Spliced Major as Conductor
990620,2,50th Quarter for NUSCR - 7
1155595,0,"Rung in memory of Pat Woolhead who passed away on 2nd February,2015."
1155587,0,First quarter peal for 1. Well done Clem!
990660,0,With birthday wishes to Clarrie Scott. Last peal on the bells prior to re-hanging and augmentation.
990586,0,Birthday compliments to Ruth Beavin. 1st in method 3.
990602,0,First 7 Surprise Minor - 3
1155609,0,"Farewell compliment to Revd Helen O'Sullivan, moving to become chaplain at St Pauls Cathedral."
990639,0,First in method: 4
990715,0,60th Birthday compliments to Susan A Haines
990597,0,First peal in the method for all and in Old South Wales. Rung on Monmouth Branch Dinner Day.
1865915,0,Rung by members of the 7-Link Benefice to celebrate the recent 90th birthday of Doug.
990725,0,"Rung by members and friends of Selwyn College for the memorial service for the Rev'd Professor William Owen Chadwick OM KBE MA DD LittD FBA FRSE, Master of Selwyn College 1956 - 1983, Dixie Professor of Ecclesiastical History 1958 - 1968, Regius Professor of Modern History 1968 - 1983, Vice-Chancellor of the University 1969 - 1971"
1487433,0,Rung to celebrate the birth of Jamie to Natasha and Jonathan Slack.
990712,0,60th Birthday compliments to Susan A Haines
990635,0,Rung on the back 8 for Candlemas. First of Lincolnshire: 3
990994,0,"Rung for Australia Day, and remembering John J (Jack) Cummins (1925-2016)."
990648,0,1st in method - 2
990648,1,A CBB training quarter
990735,0,"In memory of Chris Lancaster, brother of 4, passed away 27th November 2015. Chris rang as a teenager at St Luke's Derby; he and Sue were taught by their uncle, Colin Lancaster in 1970. Chris rang 4 peals for the DDA, his first being Plain Bob Major inside at first attempt, Eastwood Notts, 2 December 1972."
990714,0,60th Birthday compliments to Susan A Haines
1155589,0,* 1st on 10
990656,0,First in the Method 2
1903572,0,To celebrate the life of the Reverend TW Boulcott of Wem (known as Father Tom). Died 10th January 2016 aged 99 years
1155600,0,First quarter peal inside: 2
1155600,1,Rung to mark the beginning of the St David’s Repair & Transformation Project.
990734,0,Rung to mark the retirement from ringing of David Wallis with the best wishes and thanks from all the Felsted band for his friendship and support
990578,0,To celebrate Australia day (26th January)
1155606,0,First Triples: 2
990584,0,First peal attempt: 3. By members of the Towcester Branch Committee.
990649,0,1st on 8 - 1
990649,1,A CBB training quarter
1155591,0,1st on 8: 1 & 2.
1155593,0,1st TB on 8: 1.
1903571,0,1st QP in method for all except 3
1155588,0,"For the town's monthly Farmers' Market, with best wishes to Pam Bailey, whose 60th birthday was on 21st January."
1155588,1,"Also remembering Duncan Kay, a resident of the town, whose funeral took place earlier this week."
1155620,0,A 60th birthday compliment to the ringer of the 5th
990650,0,With the band's best wishes to Catherine Merlane for a speedy recovery.
990657,0,Last quarter on the bells prior to church and ringing chamber re-ordering works starting in February. First in method as conductor. First in method (3).
1676091,0,"First in method (4), first Surprise Major (5)."
990729,0,To congratulate Tracey and Chris on the arrival of Amelia Grace Phillips.
1964843,0,1: 1st in 2m.
1155592,0,"In thanksgiving for the life of Bob Swift, a ringer at this tower."
1483358,0,"Rung for the January birthdays of Shirley, Lyn, Sarah and Gillian, as well as Jim Morley (92).  Also remembering Frank and Miranda."
1483358,1,First spliced - 5.
990671,0,First Stedman Triples 5
990671,1,A 25th birthday compliment to the Tenor Ringer
991172,0,For the Seating of the Right Reverend Peter David Eaton as Bishop of the Episcopal Diocese of Southeast Florida.
990661,0,"Rung as a farewell complement to the Rev Sue Foster, team Rector, on her retirement."
990682,0,Rung on the Annual Whickham Trip
990667,0,On the annual Whickham trip.
990633,0,First in St Simon's and St Martin's - 2
990638,0,"Rung in celebration of the life of Beryl Chappell 1921-2016, grandmother of Ruth Marshall, mother of Margaret Williams."
990638,1,First peal: 1
990710,0,In memory of Arthur (Bill) Berry who would have been 70 on February 1st and rung on the 3rd anniversary of his death.
1155590,0,First quarter in method for all the band.
990614,0,Engagement compliment to David Maynard and Helen Herriott.
1959325,0,On Branch AGM Day
990713,0,60th Birthday compliments to Susan A Haines
990659,0,80th birthday compliments to Mary Beresford.
990876,0,6 First quarter peal
990876,1,"For SCACR quarter peal week and to celebrate the life of Nicholas Gordon Bagnall, for many years a ringer at this tower. Grandfather of David and Jessica."
990681,0,First blows in the method. x3x4x2x3.234.2x3 le 6 [h]
990681,1,Happy Birthday Sheila!
990723,0,Birthday compliment to conductor
990707,0,"Rung in memory of Lynette Summerfield (1962-2016), cousin of 6"
990707,1,First quarter peal: 6
990576,0,Rung by a Warwick Sunday service band to celebrate Bryan Hall's 70th birthday. First in the method - 3.
990644,0,First quarter peal: 6.
990644,1,First in method: 3.
1000833,0,Rung on tower dinner day.  First peal 1.  Circled the tower since the restoration 3.
990506,0,Good luck tomorrow Mr Brown. (You may need it!)
1155580,0,1st in method as Conductor.
990869,0,Remembering Dennis Chapman.
990523,0,"To mark the baptism and confirmation tomorrow at Southwark Cathedral of Jimmy May, a ringer at this tower."
990517,0,Arranged and rung as a 26th birthday compliment to Robert Beavis.
990514,0,First of Triples 1.
990514,1,Rung for Association Quarter Peal Week
990608,0,Rung during the Sussex County Association quarter peal week to wish Trevor Cowburn a speedy recovery. Trevor has been a Crawley ringer for many years but suffered two cardiac arrests on 20 January 2016. We wish him well and hope that he will be back with us soon.
990726,0,"Rung in memory of Lemmy - Ian Fraser Kilmister born: 24th December 1945 - died 28th December 2015 who founded and fronted the Rock Band ""Motorhead"" was due to be playing at the Eventim Apollo, Hammersmith tonight and Mark had tickets for the gig"
990520,0,81st birthday compliment to Joan Blacklock
990510,0,On Nicola's first day of retirement: it would have been somewhat less arduous to have stayed at work!
990511,0,To celebrate the life of Gordon Barratt.
990477,0,First QP in method : 3.
1885848,0,1: First Quarter
1885848,1,"Rung to celebrate the 80th birthday of Tom Hobbs, previous Captain and regular ringer at Fletching for more than 50 years."
1826144,0,"Rung in fond remembrance of Andrew Roberts of Fairford who died on 21, December 2015. Andrew was an enthusiastic and valued member of our regular quarter peal band."
990549,0,"In memory of Cynthia (Sal) Burrows, whose funeral was at Pakenham today, and also in memory of Peggy Cole, MBE."
990549,1,Rung on the back 6.
990503,0,Rung to congratulate Amy and Dan Madden on the birth of their son.
1155581,0,Belated birthday compliment to Phil Bailey (who is part of the Friday night group)
990556,0,In memory of Phyllis Mynott & Bill Newman
990556,1,First in the method by all of the band
990470,0,"First in the method 2,4."
990482,0,In memory of David Bowie.
990484,0,A retirement compliment to the Reverend Sue Foster of Micheldever
990582,0,The Band wish to associate Martin Petchey with this Quarter and wish his father a speedy recovery to full health.
990582,1,Congratulation to Simon Read on his election to the St Paul's Cathedral Guild.
990582,2,First on 8 for 1 and 8.
990501,0,First quarter peal: 3
990501,1,First with this surname: 1
990499,0,For SCACR Quarter Peal week.
1155585,0,"Rang before regular practice by local ringers to celebrate George Parkers 70th Birthday, thank you to everyone involved"
990473,0,First spliced major; 6
990598,0,25th peal - 2
990504,0,1st in method: 1 and 2.
991180,0,"Rung for the 12th birthday of Aaron Hallett. First quarter, 6."
990366,0,First peal of Spliced Treble Bob on an inside pair: 3-4.
990417,0,For SCACR quarter peal week.
990475,0,A birthday compliment to Glenn Taylor
1208748,0,First Stedman as conductor.
990413,0,First of Minor: 4
990413,1,Circled the tower: 2
990357,0,"First quarter in the method. Swanbourne Delight: X34X1456X12X16.12X1234.1256.34.12X16X12X1456X34X12. For the commissioning today of Fr. Nick Freeland as Rector of the Church of the Resurrection, Swanbourne/Mt. Claremont."
1017318,0,Rung by Eastern District members. First Quarter for the Ladies Guild 1 and 4
1156884,0,Birthday compliment to Michael Deane 27/1/2016.
1156884,1,1/4
990389,0,"Rung during quarter peal week as a welcome to William Benjamin Day, first grandchild of Diana and John Day, born 8th December 2015. 25th quarter together: 2 & 4. 450th of Grandsire: 5."
990468,0,First blows on 10 bells: 3.
990468,1,Ann's birthday treat!
990424,0,Rung as a birthday compliment to Joanne Waller.
1156885,0,Birthday compliment to Paul Arscott 25/1/2016
1156885,1,2/4
993530,0,"Dedicated to the memories of two relatives of Doreen & Norman Leslie who passed away unexpectedly, within a week of each other - Ada Belcher of Morcombelake, Dorset (d. 28 December 2015), and Karen Bulson of Faringdon, Oxfordshire who died suddenly aged 40 (d. 6 January 2016)."
993530,1,Sadly remembered. May they rest in peace.
990432,0,By the Thursday lunchtime band.
1023590,0,Rung in memory of Doris Grimsditch a life long member of the congregation at this church who died on January 17th 2016 aged 102.
990453,0,1st inside and on eight 6.
1156888,0,4/4
990709,0,A compliment to Jenny Mead on the award of an LlB(Hons).
990709,1,"Also to mark the 250th anniversary of all six bells, cast by William Evans of Chepstow"
1155576,0,"Rung by the local band with the bells half muffled to mark the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon and former Prime Minister, who died on 28th January 1859."
1155576,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1155576,2,(Rung also for the Lincoln Diocesan Guild)
990421,0,1st inside: 2
1155577,0,Rung for Quarter Peal week.
1155577,1,1st Minor - 1
1155577,2,First in method - 4
990398,0,A compliment to Jane's daughter on her promotion.
997748,0,First Quarter Peal 1
1886227,0,2  First triples
1886227,1,For SCACR 1/4 peal week
990428,0,First of surprise:1
990478,0,First of Cambridge Royal on handbells: 7-8
1156887,0,First in method as conductor.
1156887,1,3/4
990407,0,First inside:2.
990429,0,1st in the method for all.
990361,0,In celebration of the appointment of the Rev. Caroline Chichester to the Red Post Parish as Associate Priest.
990420,0,1st Major on the trebles and 1st in the method in hand: 1-2.
990419,0,1st Major in m: 3-4.
990179,0,"Rung as a farewell to Rev Kevin Northover, Vice Dean of Guernsey, on his retirement as Rector of the Vale. First in method, 2."
1589738,0,250th since emigration: 1
1589738,1,For the 260th birthday of Wolfgang Amadeus Mozart.
990348,0,"Rung in memory of Julie Champion who rang at Nettlebed, Oxfordshire."
1155564,0,Rung to celebrate the life of Widge Willenbrock whose funeral took place earlier today.
990221,0,First Quarter inside for 2 to celebrate her birthday on 24th.
990180,0,Rung half muffled on Holocaust Memorial Day.
990423,0,Rung half muffled for Holocaust Memorial Day.
990202,0,"First quarter of Surprise inside: 3. 550th together: 1 & 4. 1,500th together: 4 & 6. Rung during quarter peal week."
990199,0,First quarter in the method inside: 2. 450th on the bells: 1. Rung during quarter peal week.
990198,0,25th quarter of Plain Bob Triples - 7. Rung during quarter peal week.
990196,0,150th quarter on the bells and first in the method inside: 2. Rung during quarter peal week.
1155563,0,"Specially arranged as a 9th birthday compliment to Mason Crane, son of Richard Munnings. The band wish to associate this peal with Christopher Munnings (uncle of birthday boy), who had to drop out due a high octane meeting."
990174,0,Rung to mark Holocaust Memorial Day.
1155566,0,For practice.
1155566,1,The first of a series of attempts in order to establish monthly evening ringing here.
990342,0,For practice
990191,0,to remember the Holocaust
990213,0,First of Surprise on handbells: 7-8.
990203,0,With all best wishes to Mike Godfrey and to mark his forthcoming birthday.
990207,0,First in more than one method - 2.
990320,0,First peal of this sort of thing on handbells for a long time - 11-12.
990411,0,"100th together 5,6"
1208747,0,First of Surprise Royal: 5
1208747,1,Rung as part of the St. Martin's Guild 10 bell quarter-peal programme
997745,0,1st PB Royal as conductor & 1st of Royal 6 & 7
990988,0,"Birthday compliments to Mason Crane, 9 today, and Alex Buck, 15. today."
990316,0,First blows in method for all.
990240,0,Rung half muffled to commemorate Holocaust Memorial Day.
990240,1,On 70th Anniversary when Russia liberated the first concentration camp Auschwitz-Birkenau.
990240,2,"Also remembering the Genocide in Cambodia, Rwanda, Bosnia, and Darfur."
1964844,0,1: 1st Qtr.
1964844,1,3: 1st Qtr inside.
1964844,2,"Rang in memory of Robert Hall who passed away September 2015, aged 100. Friend of St Marys Ringers. Jointly conducted by 2,4 & 5. £2.00"
1929376,0,Rung in memory for the lives of Judy Hutton who passed away on 10th January 2016 and whose funeral was on Thursday 21st January 2016. She was for many years the church organist and choir mistress until it was too much for her. The other is for Pam Finn who passed away very suddenly on Sunday 24th January 2016. She was a regular church member who did a lot for the church by being involved with the church magazine a few years back plus much more. RIP both of you. You will be missed by us all.
990178,0,1st in the method as conductor
990324,0,Rung for the Northern District quarter peal week
1886228,0,6 First quarter peal
1886228,1,For SCACR 1/4 peal week
990474,0,"Rung to celebrate the construction of Stonehenge, which began in 2400 BC."
1895450,0,"Get well compliments to Claire Redstone, who was unable to ring in this attempt, and to Julian Hemper."
1895450,1,175th together: 7 & 8
1155567,0,"Specially arranged and rung in memory of Dr John R Ketteringham MBE, a proud member of this Society for 62 years. John was elected to the Society on 26th September 1953 and rang his first peal with the Society on 31st January 1959 at Bolsover Derbys."
1155567,1,First peal in the method for all the band except 6.
1155567,2,75th peal: 4.
990110,0,"For Candlemas, Australia Day and wishing Jacob Tandy, Grandson of 1, a Happy 17th Birthday."
990110,1,Rung in SCACR Quarter Peal week
1155554,0,The 350th peal for the Society
990051,0,For Australia Day by a band of ex-pat Poms! 950th WA quarter: 6. The fastest quarter to date on the bells.
990082,0,Rung in memory of Sal Burrows of Pakenham.
1980249,0,First in method - 5 & 6
1155556,0,On the 90th anniversary of the first public demonstration of television by John Logie Baird
1155549,0,Specially arranged and rung by the local band to celebrate the 96th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1155549,1,Ron listened to this quarter peal from the pub next door where he was having his birthday lunch.
1155549,2,Ron was a member of the Branston Surprise Minor Peal Band during the 1950’s & 60’s ringing many peals here on these bells and still rings with us here on Sunday mornings.
1155549,3,"Ron's first peal was here at Branston on 11th Feb 1950 & his last peal was here on 25th Mar 1967, with Branston being his leading peal tower with a total of 22 peals."
1155549,4,Length specially chosen!
1155549,5,(Rung also for the Lincoln Diocesan Guild)
990129,0,"Rung in memory of Lt Col Henry Worsley, explorer and former resident of Home Farmhouse, Burghill."
1155551,0,"Especially arranged and rung (half-muffled) prior to the funeral here of Freda M. Hills (nèe Wood) who passed to her rest 5/1/16, aged 75 years. A village resident most of her life and Churchwarden for several years (her brother still holds that office here), she was always a great supporter of the ringers here, and especially of the junior ringers and choir which flourished here between 2011 & 2013."
1155551,1,"Immediately following the ringing, the tenor slowly tolled the coffin into the church, and likewise afterward as the gathering proceeded to the churchyard for burial."
1155551,2,Thanks to the New Romney band for the loan of their muffles.
1155551,3,REQUIESCAT IN PACÉ
990122,0,Rung as an engagement compliment to David Maynard and Helen Herriott.
1155558,0,"By members of the Sunday Service band in thanksgiving for the life of David Railton, local ringer, whose funeral took place earlier this day."
1155557,0,Rung as a compliment to all Antipodeans on Australia Day.
990121,0,Rung on the occasion of the 21st birthday of Matthew J Stock.
990121,1,"First quarter peal, 2 & 6"
1155550,0,To mark Hilary's 60 years membership of the Peterborough Diocesan Guild.
990104,0,Rung to welcome Cat back to the North.
1968454,0,"In memory of Kim Ogden,husband to Ruth, who passed away on 24th January 2016."
1155574,0,"Rung in memory of Reg Dimon, the first of twenty Kemsing men to die in World War One, who died on this day 100 years ago."
990098,0,First of minor inside;2
990114,0,1st S Major inside: 2
990131,0,"To congratulate Jonathan & Natasha Slack on the birth of their son Jamie this morning, a first grandchild for Gordon."
990039,0,"On Australia Day; also compliment to Angela and Glenn Fernandes, who are being granted Australian Citizenship today."
990101,0,For Quarter Peal Week. First on 8- 8.
990152,0,First peal in the method.
990152,1,Ivington Alliance Royal;
990152,2,"30-30.14-12-10-1258-16-1670-58-70, Group F."
1155553,0,"Rung half muffled following the burial service of Norma Hawkins, an active member of this church for many years"
990085,0,"Rung in thanksgiving for the life of Leon Vanstone, tower captain of South Petherwin at the time of his death on Monday 26th October 2015"
990014,0,For Australia Day
1039408,0,For SCACR quarter peal week
990059,0,For SCACR quarter peal week
1155562,0,2400th tower bell peal - 2
1155562,1,Rung in memory of Sheila Baker
989999,0,"Welcome to Joseph Robert Peach, the first grandchild for Sue Peach."
989999,1,First of Grandsire Triples: 6
990181,0,6 --  100th peal for the Association.
1155575,0,Rung on front five
1155575,1,First in method 2 and 5
1043571,0,1st quarter 1. Most methods 5.
990056,0,A celebration of the life of Dennis Sutherland (former church officer)
990056,1,100th QP in the tower  - 5
989979,0,Rung half muffled in memory of Nick Carter who learnt to ring here in 2014.
989979,1,"Also, in memory of Cathie Shore, Director of Poscimur Choir and music examiner - a very good colleague and friend of the conductor."
989975,0,"First quarter as conductor: 5, First inside: 4, First on a miniring: 1 & 6. Rung by five Sussex young ringers (and one 'oldie') for SCACR Quarter Peal Week"
990053,0,"Rung on St Dwynwen's Day, the Welsh equivalent of Valentine's Day."
990053,1,First quarter of Plain Bob Minor - 3.
989952,0,First of Bristol: 3.
989952,1,For the feast of the Conversion of St Paul.
1396791,0,Birthday compliment to 7 and 8.
989997,0,"In loving memory of Ruth Sybil Schuller (28/08/37-20/01/16), dear friend and honorary 'aunty' of the ringer of the 2."
992055,0,For Sussex Assn. Quarter Peal Week
990124,0,Back to work tomorrow! - 6
990124,1,First peal on the bells for 13 years
989939,0,Most methods as conductor.
989939,1,For SCACR Quarter Peal week.
990560,0,1 First quarter peal for over 50 years
990560,1,First as conductor
990560,2,For SCACR 1/4 peal week
1886212,0,"To celebrate the birth of Jayden Zenon Venn , first grandchild for Chris . Born 19th jan"
989951,0,300th peal - 5
994787,0,First touch in method -2
997744,0,First peal of Surprise inside - 3.
997744,1,Circled the tower - 2.
989849,0,"Rung to celebrate the christening of Elena Savova, and the birth of Wendy Wallace's grandson Thomas Ian Hunter Hamilton"
990043,0,"For Evensong,  500th qtr for Simon"
989813,0,Rung prior to Evensong.
989777,0,1st in method for all.
989777,1,"Birthday compliment to Joseph Moores, nephew of the treble ringer."
