perf_id,position,footnote
1090213,1,First Quarter of Bristol Surprise Royal on the bells.
1062237,0,1st in m: 5.
1062237,1,On the 50th anniversary of the funeral of Sir Winston Churchill.
434911,0,"In memory of Stella Shell, for many years a supporter of the band at this tower."
367683,0,"A birthday compliment, and to mark the retirement of, Rev'd Canon Robert Bailey as Team Vicar. Also a birthday compliment to Ruth Beavin."
367683,1,Tenor - first quarter for 30 years.
367644,0,Rung for the 50th Anniversary of Winston Churchill's death
1130240,0,"Rung with the bells half muffled to mark the 50th anniversary of the death of Sir Winston Spencer Churchill, Wartime Prime Minister."
1130240,1,"Rung on the 50th anniversary of the half muffled peal of Plain Bob Minor rung upon these bells on the day of Churchill’s State Funeral, which is recorded on a peal board in the tower."
1130240,2,Rung also remembering Dennis Sutton former Tower Captain of Waddington whose funeral took place earlier today.
1130240,3,(Rung also for the Lincoln Diocesan Guild)
1119148,0,"Remembering Dennis Sutton of Waddington, whose funeral took place today."
1100992,0,With all good wishes to Alan Baldock
1100992,1,Rung for Association Quarter Peal Week
367870,0,Rung on the 50th anniversary of the funeral of Sir Winston Churchill and also the death of Charles I (30/1/1649).
367870,1,First in variation for all.
447534,0,"1st Minor: 1. Rung in memory of Ted Young, a former ringer at this church, and in recognition of his work in carrying out the major refurbishment of the ringing room, and installation of sound control, in the year 2000."
1078146,0,First in method:4
1049655,0,"50th quarter peal: 6; rung exactly 6 years after his first, at the same tower, in the same methods, with the same ringers ringing the same bells, except Podge, who rang the bell Muriel Page did in 2009."
1052147,0,Rung for Association Quarter Peal Week
1065268,0,First of Surprise Royal in hand: 9-0.
1065268,1,First of Surprise Royal in hand for the Association.
1136549,0,Rung on the 50th Anniversary of the Funeral of Sir Winston Churchill.
1136549,1,"First in method: 3 and 5, first blows: 2,4 and 6, and first Delight Minor: 4."
412837,0,Rung to commemorate 50 years since the funeral of Sir Winston Spencer Churchill.
1137219,0,"Rung prior to a Memorial Service for Rev'd Canon Dr Fred Lapham (1931-2014), Rector of Grappenhall 1982-1991."
1140805,0,First in method as conductor.
417721,0,Remembering Sir Winston Churchill 50 years after his funeral
1980474,0,Birthday compliment to Richard Lebon who has been closely involved with this tower.
1080698,0,First in method: 2.
367679,0,"Rung on the 50th anniversary of James Hills' first peal. Also rung to celebrate the wedding of Sandra Webb, a local ringer, and Stephen Hawkins which took place in New York on November 17th 2014."
1146837,0,Birthday compliment to Peter Valuks (length not significant!)
410083,0,With compliments to Jennie on her retirement.
1071584,0,"To mark the 50th anniversary of the first QP rung by 6 on this day in 1965 in this tower, in this method, and on this bell, for the funeral of Sir Winston Churchill"
1083933,0,Rung for Association Quarter Peal Week
1723848,0,Birthday compliment to Sally Brown also in recognition of the 50th anniversary of Winston Churchill's internment.
1117592,0,To congratulate Andrew WR Wilby on ringing his first peal of doubles recently.
1054854,0,1st blows and 1st Q in m for all.
1054854,1,Believed to be the first quarter in the method. Method named Heavy Metal Band Surprise Minor. 56x36.14.56x12.36x12x16-12
1054854,2,Rung on the 50th Anniversary of the Funeral of Sir Winston Churchill.
1120141,0,In memory of Olive Bridgwater who passed away on 22nd December 2014 aged 92
460458,0,4. First inside
367695,0,"Rung in memory of Dennis Sutton, for many years Tower Captain of St. Michael's, Waddington and whose committal took place immediately prior to this Quarter Peal"
1091737,0,Rung for Association Quarter Peal Week.
367861,0,1 First Quarter
367861,1,Rung to celebrate the birth of Mathilde Upex-White whose great great Grandfather Alfred Upex and great Grandfather Ron Upex were both lifelong ringers at Warmington.
1092380,0,In memoriam Shane Saunders
1142518,0,"Rung by family and friends to celebrate the 60th birthday of Heather Limbach, wife of the treble ringer."
1089187,0,"Rung to welcome The Rev. Andrew Knight and his family to the parishes of Atcham and St Giles, Shrewsbury"
1072243,0,For SCACR quarter peal week.
410107,0,Rung to mark the following anniversaries that occurred this week:
410107,1,100th - Founding of Blind Veterans UK (formerly St Dunstan's) - 29th Jan 1915
410107,2,70th - Liberation of Auschwitz concentration camp - 27th Jan 1945
410107,3,50th - State funeral of Sir Winston Churchill - 30th Jan 1965
410107,4,"40th - Appointment of Margaret Ellis as Tower Captain at this church, a position she has held since 30th Jan 1975"
410107,5,Rung during SCACR quarter peal week
410107,6,70th together 3 and 4
367542,0,In memoriam Philip J Rothera (13-1-15) whose funeral took place today and Barbara Dickson (26-1-15).
367542,1,First in the method: 4.
1092650,0,First of Cambridge Surprise Major for Tom.
1092650,1,4/4
1585133,0,First quarter in the method. Baxter Bob: X14X16.14.36-16. In celebration of the life of Stella Shell.
1092381,0,Rung in memory of Stella Shell.
1092381,1,"First blows of major in the method 3,4,6,7"
1092381,2,1/4
1053684,0,"Rung in celebration of the life of Brian E. Jordan following his funeral earlier in the day. Brian was for many years Tower Captain at Fordingbridge and taught the ringers of 1, 2 and 6 to ring."
1053684,1,Sue Cobb wishes to be associated with this quarter.
1053684,2,"1st quarter, 1."
367534,0,Remembering Phil Rothera on the day of his funeral.
367520,0,"Remembering Castle Class Locomotive No 5043 Earl of Mount Edgcumbe.  Originally built as Banbury Castle, March 1936. First shed allocation Old Oak Common. Renamed September 1937. Double chimney and 4 row superheater fitted October 1958. Last shed allocation Cardiff East Dock. Withdrawn December 1963. Acquired  by Woodham's, Barry June 1964. Sold to Birmingham Railway Museum, Tyseley and left as the 43rd departure from  Barry in September 1973."
367520,1,First Peal in the Method
367520,2,Earl of Mount Edgcumbe Surprise Major
367520,3,x3x56x456x25x2x6x234x34x3x456x234x7   le 2 [b]    fch BDEac
367520,4,41/100
1076920,0,"Yet another ""get well soon""message to K.E.B.!"
367536,0,First in method: 1-2
367536,1,With the band's best wishes to Nick Hartley as he leaves for Japan.
997372,0,Rung prior to the Thanksgiving Service for the life of Philip J  Rothera.
997372,1,"Also prior to the service 71 whole pulls on the tenor, one for each year of his life."
367926,0,For SCACR quarter peal week
367922,0,6 First as cover
367922,1,For SCACR quarter peal week
1146836,0,Circled tower - 1
1096558,0,2/4
367560,0,First in method for all except 3. A birthday compliment to David Howe for today.
1048949,0,First of 7 methods on handbells :1-2
1061766,0,First of Grandsire Triples for Tom.
1061766,1,3/4
1069520,0,"Rung after meeting short for Surprise Major due to one of the ringers being ""snowed"" in at home."
367385,0,700th peal as conductor.
1108048,0,Rung in memory of George Wareham Helen's father who spent many hours helping the local ringers.
434901,0,"Remembering Ted Harrold, John's father,who Died Nov. 24th 2014. Over  the years he watched our  progress on handbells, judging them by the standards of the 'Old Wigston' band and encouraging us to greater things, like Silchester S Major. ""Perseverance Crowned with Success."""
1782345,0,First in method for all the band.
1154778,0,First peal in the method.
1154778,1,Morning Dew Surprise Major:
1154778,2,f -3-4-256-6-2-25-2.34.5 lh2
410068,0,"In Memory of Sue Liebow Press Officer Bristol Rural Branch who passed away on the 17th of January, rung on behalf of the Farcited Mid week group."
434899,0,Rung immediately following a service of thanksgiving for the life of Bevan Willgress (1937 - 2014). Bevan was a member of the local band and the method was his choice.
1078905,0,* First of mixed doubles
1078905,1,Rung to commemorate the anniversary of the death of King Henry VIII on this day in 1547
437485,0,"With best wishes to Ann Smith, celebrating her 70th birthday today."
367468,0,Huntingdon District Quarter Peal.  Success after loss earlier in month!
367443,0,The 200th peal at the address.
367437,0,Remembering the victims of the Holocaust Atrocities which took place 75 years ago
367367,0,With best wishes to John Jelley for a speedy return to ringing
1055343,0,850th peal: 1-2
1672154,0,In memory of George Wareham of Marston Bigot.
367445,0,First quarter peal inside doubles - 2
367445,1,"Rang in memory of Derek Wagstaff, died 26th December 2014 aged 74."
410065,0,In memory of Geoff Lucas.
443421,0,"Rung by the local band with the bells half muffled to mark the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon and former Prime Minister, who died on 28th January 1859."
443421,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
443421,2,"This year marks the 150th anniversary of the bells being cast, the gift of the Countess of Ripon in memory of her husband."
443421,3,(Rung also for the Lincoln Diocesan Guild)
367454,0,Remembering Michael Pickin
1049662,0,6: First in method as conductor
1049662,1,8: First on an outside bell
1073494,0,Happy eighth birthday to Mason Crane.
1073494,1,Wishing Wickham Market bells a safe journey to Loughborough and a speedy return.
1113547,0,"A tribute to Adam Beer, who now lives and works in Perth, Australia and continues to train and encourage newcomers and more experienced ringers at the Swan Bell Tower."
440051,0,Best Wishes to Nigel for his 70th Birthday.
1132458,0,Rung as a birthday compliment to Andrea for today
1132458,1,450th quarter peal: 1
1132458,2,First blows in method: 3 and 6
367390,0,"First Cambridge Minor, 5."
469895,0,"In memory of Geoffrey A Lucas of Willingham, Cambridgeshire - called Home to rest."
469895,1,200th peal on the bells: 7.
469895,2,First peal in method.
469895,3,Lucas Surprise Major:
469895,4,-38-14-12-38.14-12.58.16-56.78 g
367642,0,Celebrating the life of Bob Winstanley
367642,1,5 - 100th quarter peal
1886223,0,3 First Grandsire
1886223,1,For SCACR quarter peal week
368728,0,1st of Pudsey inside: 4.
1061580,0,First peal in the method:
1061580,1,-38-14.58.12-18-34-18-1256.78 le12 d
1061580,2,"Rung in memory of William A (Bill) Thow, one time ringer at St Mary, Gateshead, Tyne and Wear."
1092852,0,"In memory of Alan Poole, friend of ringer 4, who died on 13 Jan 2015."
367478,0,A 75th birthday compliment to Robbie Sherwood
772179,0,First as C.  Rung for QP week and also to wish Roy Champion a speedy recovery.
410073,0,"Rung in memory of Sue Liebow past ringer at this tower and wife of William Liebow, current ringer, who died earlier this month."
434900,0,First in m : 3 & 6.
434900,1,Rung as part of Sussex Association Quarter Peal Week
1080697,0,In memory of Stella Shell.
1044802,0,"A belated welcome to Father Tom Glover as Rector of Winlaton and a compliment to him and his wife, Fiona, who were married in this Church on 3 January."
367442,0,Rung to mark the 50th anniversary of Terry's first peal and to welcome Billie-Mae Rose his first grandchild. Brian Hall also rang in the original peal.
368000,0,First in method as conductor.
1137218,0,Rung in memory of Stella Shell.
1137218,1,For SCACR Quarter Peal week
1137218,2,First minor - Treble and 2
367362,0,"First in method for all except 1,7."
367362,1,In Memory of Juror John Kenneth Pritchard (1930-2014)
367362,2,Former Hon. Clerk & Archivist of the Court Leet of the King's Manor in Southwark
367362,3,"""Mae dyn da, colled fawr"""
367363,0,1st in method: 3
367363,1,"to celebrate the birth of Isabelle Dorothy George, granddaughter to the conductor"
1052621,0,A 75th Birthday compliment to John
410059,0,21st birthday compliment to Kate Avery
367342,0,Rung in memory of Muriel Reay of Birmingham who died on January 19th. Muriel was the first lady to ring 1000 peals and a member of this Society since 1952.
367281,0,Probably the first quarter peal in the method.
367281,1,Albion Delight Bob: 5.1.5.1.7.3.7.5.7.3.7.1.5.1
1051399,0,"First quarter peal in the method - 2. Circled the tower 46 times - 1. Rung as a thanksgiving for the life of Stella Shell, who died on 24th January 2015."
368402,0,"First in method, 6.  Rung in memory of Maureen Powell, nan to Michael, 6."
367334,0,First touch of PB Minor - 3
1715347,0,"Rung in fond memory of Stella Shell, good friend to many of the band."
437484,0,Most spliced:5
367357,0,First spliced - 6
367294,0,For practice
971513,0,Half-muffled on Holocaust Memorial Day to commemorate the 70th anniversary of the liberation of Auschwitz.
971513,1,The Torfaen County Memorial Service was held in this Benefice earlier today.
971513,2,50th for the Association: 4.
1047143,0,First P.B.Triples inside 5.
1114477,0,First in method 4
1911992,0,"1st inside: 2, for Learning the Ropes Level 4."
367358,0,Remembering...the 70th anniversary today of the liberation of Auschwitz
1071348,0,Rung to commemorate the 70th anniversary of the liberation of Auschwitz.
1071348,1,1st Quarter Peal - 1
1071348,2,1st St Simon's - 3
1142235,0,Rung to celebrate the arrival of Elizabeth Iris Rose Goodchild on 21 January 2015
367299,0,"A farewell to the tenor ringer, leaving Oxford to take up a post-doc position in Japan."
1080153,0,For Association quarter peal week
367365,0,"Birthday compliments to Chris Turner (60 today), & Jemma & Hannah Mills (both slightly younger!). Also remembering Peter Limb, friend of Chris McCarthy, whose funeral took place earlier today. First peal in the method."
367365,1,Zealandia Alliance Royal;
367365,2,"34-50.14-12-30.12.50-16-70-16-70, Group L."
1129914,0,First Minor: 1
1090899,0,Rung on practice night
367288,0,A 60th birthday compliment to Chris Turner.
367487,0,"In remembrance of four parishioners of Widmerpool (in this benefice) who give their lives in World War I: J Elson (29.10.14), R J A Palmer (2.7.16), J Rimmer (22.11.16) & A Smith (28.4.17)"
1141773,0,Rung in memory of Bevan W Willgress on the eve of his funeral
367050,0,For Australia Day
1095920,0,On the Back 6
1095920,1,£3
1906580,0,"First quarter peal on 10 bells ""inside"" - 2."
1906580,1,"Rung in honour of the consecration, earlier today at York Minster, of the Rev Libby Lane as Bishop of Stockport, the first appointment of a female Bishop in the Church of England."
1906580,2,"Libby was originally ordained at Blackburn Cathedral, and served her curacy at the Parish Church of St James, Blackburn. The band wish her good luck and every success in her new position."
367208,0,"Remembering Castle Class locomotive no 5056 Earl of Powis. Originally built as Ogmore Castle, June 1936. First shed allocation Old Oak Common. Renamed September 1937. Double chimney and 4 row superheater fitted October 1960. Last shed allocation Wolverhampton Oxley. Withdrawn November 1964."
367208,1,First Peal in the method - Earl of Powis Surprise Major
367208,2,x3x4x5x6x2x3x4x567x456x3x2x6x5x4x3x Le 12 (B) (Non-palindromic)
367208,3,40/100
1095398,0,Specially arranged and rung to celebrate the 95th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1095398,1,Ron listen to this quarter peal from his home.
1095398,2,1920 changes was specially chosen and rung as 1920 was the year in which Ron was born (26th January 1920).
1095398,3,Ron was a member of the Branston Surprise Minor Peal Band during the 1950’s & 60’s ringing many peals here on these bells and still rings with us here on Sunday mornings.
1095398,4,"Ron's first peal was here at Branston on 11th Feb 1950 & his last peal was here on 25th Mar 1967, with Branston being his leading peal tower with a total of 22 peals."
1095398,5,Circled the tower to quarters: 2.
367585,0,For Australia Day.
367585,1,First of minor as conductor.
1792916,0,In Memoriam Derek Beale.
1980475,0,Rung for Australia Day.
1082212,0,First Quarter as Conductor.
1082212,1,First Quarter on Tenor.
1082212,2,Rung as part of Huntingdon District Young Ringers.
1075500,0,"Charles's first quarter peal inside, rung to celebrate his 16th birthday"
1136548,0,Prior to the Eucharist celebrating the consecration of the Rev'd Libby Lane in York Minster as the first female bishop in the Church of England.
1117863,0,"Rung to celebrate the life of our friend Edwin Monk, a ringer at this tower for 50 years."
1117863,1,First quarter peal as conductor.
970598,0,"1st Spliced Surprise Minor - 2, 3 and 6. 1st Spliced as conductor."
1094142,0,Peal attempt let run round due to indisposition of a band member.
1094142,1,On Australia Day
367145,0,50th birthday compliment to Andrew Downs.
367518,0,First peal on 8 bells - 1.  Rung on the 50th birthday of Andrew Downs with best wishes.
972449,0,First quarter of Cambridge: 3 & 4
997353,0,Rung in thanksgiving for the life and work of Rev. Frances Drake whose funeral took place at this church on Saturday 24th January 2015.
1154500,0,In the tercentenary of the six Rudhall bells.
1088089,0,Specially arranged and rung to celebrate the 95th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1088089,1,"Ron has previously rung quarters here on these bells on his 90th, 91st & 92nd birthdays and still rings with us here. Ron was closely involved in the restoration and augmentation of the bells here in 2004."
1088089,2,1920 changes was specially chosen and rung as 1920 was the year in which Ron was born (26th January 1920).
1088089,3,(Rung also for the Saint Andrew's and All Saints Society)
1088089,4,(No. 246)
1135002,0,First Minor Inside 2.
1135002,1,First minor 1.
1135002,2,First Tenor Inside to method.
1135002,3,Rung as part of Huntingdon District Young Ringers.
367265,0,circled tower 20 times - 1
367265,1,"500th together - 2,7"
367276,0,"In memory of Stella Shell of Eastbourne, who died on 24th January."
1804065,0,600th quarter for 3.
367296,0,"Rung on the 40th anniversary of the first quarter by the ringer of 7, in the same method, at Heene, Worthing, Sussex. The ringer of 8 was also a member of the original band."
367142,0,Rung in memory and on the 100th Anniversary of the death of Corporal Edward William Blunden who died during WW1 on 26th January 1915
1886222,0,2 First in method and birthday compliment to her Grandmother Rita Gray
1886222,1,For SCACR quarter peal week.
1047498,0,"Half-muffled before the requiem mass in celebration of the life and ordained ministry of Revd Carol Stone. At the conclusion of the service, attended by over 400 people, 60 whole-pulls were rung on the tenor as the coffin processed to the burial ground through a guard of honour of bishops, clergy and lay ministers from across the Swindon Deanery and Diocese of Bristol."
1723869,0,"1st in m; 6 and completes the Standard Eight before his 70th birthday, with thanks to all those who have enabled him to achieve his ambition."
1140473,0,"1st of Stedman Doubles: 2,3 & 5"
1118603,0,50th together: 4 & 8
1111473,0,"To celebrate the life of Geoff Lucas, previously tower captain at Willingham, on the day of his funeral."
410052,0,"Rung immediately after the funeral of Geoff Lucas, past tower captain of Willingham, by six of his friends. Alan Barber would like to be associated with this performance, alas he was unable to ring."
367157,0,"Rung immediately following the consecration here of Rev. Libby Lane as Bishop of Stockport, becoming the first female bishop in the Church of England."
414404,0,"10th Birthday compliment to Georgia Piesse-Mills, second grandchild of 2 and 4."
1585683,0,For Australia Day.
366892,0,For Evensong.
366892,1,"First of Treble Bob:2. Well done, Jordan!"
1180748,0,"100th together: 1,2."
1104992,0,Rung to wish Anna Feyerherm a speedy recovery.
1104992,1,8 - 1st on 8.
1078152,0,"On the front six, for evening service."
1078152,1,First quarter at first attempt - 1
366813,0,Rung before the Divine Service
1046192,0,"To welcome Leo James Burrell-Corey, born 12 Jan 2015, a grandson for Dinah and Neil Donovan, also Charlie James Gibson, born 25 Dec 2014, a grandson for Barbara and Richard Gibson"
368504,0,To celebrate the life of Reg Foster who died at the age of 96. A member of this Church for over 55 years.
366944,0,Rung on UBSCR dinner weekend.
366944,1,Circled the tower - 1.
366944,2,750th peal as conductor.
366944,3,With grateful thanks to Edd for graciously ringing the 7th and thus  sacrificing a bell tick.
367196,0,"To celebrate the life of Raymond Delabere BOUSFIELD, who died peacefully, aged 92, on 23rd January 2015, father to Lindsay."
1077694,0,Rung for Evensong.
1081582,0,First cinques inside - 1
1081582,1,"First Erin cinques - 3,4,5,6,7,8,10,11"
410042,0,For Evensong and congratulations to Nicola Hibbert on her 16th birthday
1104299,0,Rung prior to Evensong.
1081583,0,Rung for Solemn Evensong. First of spliced Surprise Major: 6
410046,0,By members of the Sunday Service Band.
366878,0,For Choral Evensong on the Feast of the Conversion of St Paul
367043,0,after morning Mass
367038,0,For Choral Evensong.  Farewell to Penny and John Bonham. First Quarter - 1.
1147459,0,In memory of Phil Rothera.
1081581,0,70th birthday compliment to Nigel.
1081581,1,1st in method - 3.
1081581,2,To welcome visitors to Croome Park
1281869,0,"First quarter for Matthew Jerome. Three generations of one family, 1,2,3"
367207,0,1st on 8 inside: 2
1094700,0,for evensong
1052355,0,For healing service; also a birthday compliment to Frank Byrne.
1128184,0,Rung in the memory of Stella Shell a ringer and member of this church who died on 24th January 2015 .
1058594,0,For The Conversion of St Paul and The 50th anniversary of Winston Churchill`s death.
367151,0,"A farewell quarter, in his favourite method, for Peter Sanders who is leaving Edinburgh after more than 30 years. Best wishes for his new life in Sussex from all his friends in Scotland"
1064805,0,1st Quarter Peal - 6.
1059349,0,First inside to triples: 2
1059349,1,For evensong.
1193258,0,*First successful Quarter Peal
1193258,1,Organised by Seth Adams in celebration of Ashley Monck's confirmation on December 3rd
366930,0,First of Minor and away from the cover- 1
366930,1,Circled the tower twice- 2
366930,2,"Rung to commemorate fifty years since the passing of The Rt Hon. Sir Winston L Spencer-Churchill, Prime Minister 1940-45 & 1951-55"
366886,0,"An appropriate length birthday compliment to Simon Smith, who arranged the peal but was prevented from ringing by work commitments."
366985,0,"For evensong. First of maximus, 7."
1099567,0,400th quarter of Plain Bob - 5. Rung for evening Holy Communion.
1066440,0,First in method as Conductor.
366828,0,For Morning Service.
366828,1,Believed to be the first QP in these two methods on six bells.
1083536,0,Rung in affectionate memory of Stella Shell who died yesterday
367360,0,"In Memory of Sue Liebow, wife to William (Bill) Liebow, lost to her family and G&B friends on 10th January 2015"
366905,0,Rung to mark the consecration tomorrow in York Minster of Rev. Libby Lane as Bishop of Stockport.
366905,1,"First on 8 ""inside"": 6."
367133,0,300th together: 6 & 7
367133,1,An eightieth birthday compliment to Colin
367108,0,Rung on the front six for Choral Evensong
462876,0,"60th birthday compliments to Dr. Michael Provost, uncle of the 2nd."
462876,1,Rung for Southwark Cathedral Society Peal Weekend.
1120590,0,Rung for evening service.
1120590,1,First inside - 2.
1090561,0,Celebrating birthdays for ringers 4 & 6. Most variations for No 4.
1090561,1,Rung prior to Evensong.
1133318,0,"Rung on the 100th anniversary of the death of Gareth Hamilton-Fletcher of Leweston Manor. Killed fighting in the trenches at Cuinchy, La Bassee, France, the bells of Leweston were rehung and augmented in his memory."
1146843,0,For Evensong.
367048,0,Rung for Australia Day.
367048,1,Welcoming 33 new citizens tomorrow who will be presented with their citizenship papers by the Mayor of Lismore.
1078660,0,First blows in method - 6
367175,0,Rung for Sung Eucharist as a birthday compliment to the conductor
367175,1,(24th January).
990042,0,To celebrate the birthday's today of 7 & 8.
1118858,0,60th birthday compliment to Chris Turner
1095919,0,To congratulate all those who have reached their 70th birthday but have not celebrated sufficiently yet.
1131194,0,For Sussex Association quarter peal week
1057371,0,Delighted to ring his first quarter of Grandsire inside - 3
367338,0,"Remembering Jacqui Redway, who died on the 16th Jan."
1096913,0,Calling was divided among all band members except 2.
366997,0,Rung for evensong.
1585474,0,"For Burns' Night Evensong, in commemoration of the Scots who fell at Gallipoli."
1583456,0,Rung on Australia Day weekend. 50th Yorkshire Surprise Major: 3
446872,0,Rung for Evensong.
1122089,0,Rung for evensong.
366948,0,800th quarter peal: 5
1051995,0,For Evening service.
1051995,1,First major - 2.
