perf_id,position,footnote
1323553,0,"To celebrate the lives of Mark Hatton, a ringer at Cheriton for over 60 years, and of Dilys Finlow, mother of the ringer of the 2nd. First Quarter Peal for the ringers of the 6th and tenor."
1323449,0,"Rung to celebrate the 80th Birthday of Terry Clarke, a long time ringer at the tower. Conducted with 80 calls. A meal, with other ringers, followed."
1323417,0,"First quarter peal: 6, rung for his DofE Silver skill."
1323420,0,"Most methods: 1-2, 5-6"
1325292,0,Short at practice so took the opportunity to ring a 480 and rewarded ourselves with a shortbread.
1323810,0,"In thanksgiving for the life of Liz Hull, formerly of Orsett, Essex."
1323810,1,Birthday compliment to Jim Towler
1323433,0,Rung as a compliment to Tina Dawson on the occasion of her 80th birthday.
1323416,0,First Bristol: 3
1323622,0,"Birthday compliment to the conductor (25/1/20) and for the safe arrival of George Hall Born 27/01/20,  Great nephew of the conductor."
1323437,0,First of Cambridge Surprise Major 3.
1323437,1,In memory of Lilian Punshon 14-7-1934 to 22-12-2019 mother 4.
1323538,0,Specially organised and rung in memory of John Meads by family and friends
1323425,0,"Birthday compliment to Mason Crane,Robert Beavis, Chris McArthur & Joan Peck."
1323775,0,"1st of minor - 3. Rung in memory of Dennis Whatmore, former Tower Captain of this church, who died in February 2019. Also, in memory of Jean Lang, friend of Abbie Cook."
1323431,0,First quarter of triples: 4
1323415,0,First quarter inside: 2.
1323415,1,"Rung in memory of Nicholas Parsons, with little hesitation, deviation or repetition."
1323447,0,First surprise  1-2 in hand
1323411,0,Completes the Alliance Major Alphabet and 500th peal for the Guild - 8
1323411,1,First peal in the method:
1323411,2,-38-14-12-16-12-58.14.56.78 le12 d
1323392,0,First in method - 2&4
1323377,0,First in method- 2
1323377,1,250th quarter- 1
1323335,0,For practice; also a birthday anniversary compliment to D Paul Smith (26th January).
1323335,1,First quarter peal of Minor: 1
1819007,0,First in the method for most.
1819007,1,Rung remembering Nicholas Parsons and Terry Jones
1323378,0,To celebrate John Walder's 80th Birthday and to wish his wife Jan a speedy recovery.
1323215,0,"Birthday compliments to Rachel, a ringer at this tower, and Sally, daughter of (4)."
1323215,1,"First in method (2,3 and 5)."
1323277,0,"1st minor inside - 3. Rung without hesitation, repetition or deviation - well done Charlie! RIP Nicholas Parsons."
1323183,0,"Rung in thanksgiving for the life  of the Reverend Dom James Courtney, Monk and Priest of the Abbey of our Lady of Buckfast, who was laid to rest on Monday the 27th January 2020. May he rest in peace."
1323183,1,First Peal in the method
1323183,2,Holsworthy Alliance Major
1323183,3,"Place notation-38-14-58-16-1238-14-56-78,12"
1323183,4,Leadhead b 15738264
1323183,5,FCH Groups BDc
1323506,0,Congratulations to Christopher J Hughes on being awarded a doctorate from the university of Cardiff.
1323204,0,"First quarter in the method: 2,5,7"
1323204,1,Rung using the simulator.
1323295,0,1st QP tenor behind to achieve Learning the Ropes level 3
1323295,1,1st QP inside - 2
1323315,0,Birthday compliment to Sue Haines (for tomorrow).
1323313,0,With thanks to Frank Morton for the loan of his bells while Mike's were temporarily out of action.
1323333,0,First in method for all
1326045,0,300th peal for the Guild: 2.
1326045,1,First peal in the method by all the band.
1323430,0,Wishing Ali Hunt a swift recovery.
1323336,0,First on tenor to Stedman.
1323358,0,First Quarter Peal on the treble.
1348628,0,First quarter peal at first attempt: 6
1323369,0,"Practice Night rung with the bells half muffled on the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon, who died on 28th January 1859."
1323369,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1323369,2,"He was a former Chancellor of the Exchequer as well as a former Prime Minster, and is buried in the family vault here under All Saints."
1323368,0,"Rung half-muffled by the local band on practice night as a tribute to the late and much loved Nicolas Parsons, who passed away today aged 96. He was a respected son of Lincolnshire, being born in nearby Grantham. The ringing was performed without deviation, but with the necessary amounts of hesitation and repetition - furthermore, it was undertaken in “just a minute”."
1324843,0,Rung in memory of Andy Carr who died on 28th January 2019.
1324843,1,Ringers in no particular order.
1324843,2,Rung in the presence of the family and friends of Andy Carr.
1324843,3,Catherine Taylor would like to be associated with this performance.
1323169,0,"Rung as an 11th birthday compliment today to Isla Brannan, grand-daughter of Jeff and Nina."
1323169,1,"1000th peal together: 1,5"
1331555,0,100th 1260: 5-6.
1323260,0,Most Little Bob Royal in hand for all.
1323355,0,700th peal together - 5 & 9.
1323361,0,Wishing Ali Hunt a swift recovery.
1323316,0,Birthday compliment to W John Kinchin.
1323009,0,"In recognition of Holocaust Memorial Day. In memory of Catherine Mason, ringer at Moreton Corbet, Stanton, and Shawbury. 500th QP together 3 and 7."
1323110,0,"Rung to celebrate the life of Lewis McFarlin, age 24, on the day of his funeral."
1323081,0,"Rung on Holocaust Memorial Day, the 75th anniversary of the liberation of Auschwitz Concentration Camp."
1323116,0,Most methods inside: 2.
1323338,0,"First quarter peal in method - 3, 4"
1323338,1,Rung half-muffled as part of Holocaust Memorial Day to mark 75 years since the liberation of Auschwitz.
1323338,2,"Rung to remember Mirjam Polak-Rabbie (Amsterdam, 11 March 1870 – Auschwitz, 12 February 1943) great grandmother of the conductor, and 2nd great grandmother of 2."
1323338,3,"Also remembering the families of her brothers and sisters who almost all perished in the death camps of Auschwitz, Sobibor, and Blechhammer."
1323338,4,"Rung for all those who suffered or died in genocides - Holocaust, Cambodia, Bosnia, Rwanda, Darfur, Myanmar - so none are forgotten, and today we stand together resolute that this must never happen again."
1657092,0,"In celebration of 900 years of Christian worship on the site of St. Peter’s, Birstall, West Yorkshire."
1323077,0,"First quarter of Bristol Royal in hand - 1-2, 7-8 and 9-10."
1323077,1,First quarter of Bristol Royal as conductor.
1323048,0,"Rung for Holocaust Memorial Day, on the 75th anniversary of the liberation of Auschwitz concentration camp."
1323122,0,The 1000th quarter in the tower.
1323122,1,Rung by members of the CCGCR.
1323122,2,"The first quarter was 1260 Plain Bob Royal conducted by John Griffiths on 8th March 1975. The quarter concluded the wedding ringing of Lady Leonora Grosvenor and the Earl of Lichfield. The service was attended by HM The Queen, HM The Queen Mother and HRH The Princess Margaret."
1323122,3,The ringer of the 7th rang in the first quarter (2nd).
1323133,0,First of Surprise Royal in hand: 3-4. First of Surprise Royal as conductor in hand.
1323071,0,For Holocaust Memorial Day
1323094,0,"In memory of Keith Plested who lived his long life in Nastend, Eastington, who passed away on 4th January 2020. Also remembering his wife Jean who passed away on 30th November 2013."
1323126,0,Rung for Holocaust Memorial Day.
1323364,0,Rung in memory of Christine Young.
1323075,0,"150th together 4,5,7 & 8"
1323075,1,"25th together 2,4,6 & 7"
1323073,0,1st in method for all.
1323073,1,"300th together 4,5 & 6.  50th together 1,5,6 & 8"
1323864,0,75 call changes rung half muffled on Holocaust Memorial Day. Also marking the 75th anniversary of the liberation of Auschwitz-Birkenau
1323117,0,Rung half muffled on Holocaust Memorial Day whilst commemorating the 75th anniversary of the liberation of Aushwitz-Birkenau concentration camp
1323046,0,Rung half muffled for Holocaust Memorial Day
1323111,0,First inside: 2
1323111,1,Rung to commemorate the 75th anniversary of the liberation of Auschwitz-Berkenau.
1323140,0,1st blows in Holmer S Minor: 3.  100th quarter together: 3 and 5.
1323093,0,1st Surprise: 4
1323139,0,In celebration of the life of Liz Hull
1323087,0,"Rung 1/2 muffled on Holocaust Memorial Day, the 75th anniversary of the liberation of Auschwitz Concentration Camp."
1560716,0,First of Stedman as conductor on handbells.
1560716,1,"With best wishes to the family of Elizabeth D Hull, who died last week."
1323043,0,"Rung half-muffled on Holocaust Memorial Day, commemorating the 75th anniversary of the liberation of Auschwitz Concentration Camp."
1323138,0,Rung half-muffled in recognition of Holocaust Memorial Day and the liberation of Auschwitz concentration camp.  200th quarter together 4 & 5.
1323115,0,Rung to celebrate the life of June Margaret Ann Leach who passed away suddenly on the 5th November 2019. Mother in law to Diana & Nanny to Andrew & Craig Leach.
1323115,1,(Delayed ringing as the bells have been out of action)
1323125,0,Dedicated to the 75th anniversary of the liberation of Auschwitz
1323089,0,To commemorate the 75th Anniversary of The Holocaust
1323107,0,"Rung half-muffled on Holocaust Memorial Day. Marking 75 years since the liberation on 27th January 1945 of the Auschwitz-Birkenau Concentration and Extermination Camp by soldiers of the 60th Army of the First Ukrainian Front, part of the Soviet Army."
1323113,0,Dedicated to the 75th anniversary of the liberation of Auschwitz
1323109,0,For the 75th anniversary of the liberation of Auschwitz
1323042,0,For Holocaust Memorial Day
1343051,0,All 8 bells rung half muffled in dedication to the 75th anniversary of the liberation of Auschwitz. Rung by ART students.
1323080,0,Specially arranged and rung to celebrate the 100th birthday yesterday of Ron Applewhite (26th Jan).
1323080,1,CONGRATULATIONS RON & MANY HAPPY RETURNS!!!
1323080,2,Ron has close connections to this village. He was married here at St Andrew’s and lived most of his life in the village. He was a valued and loyal member of the local band and was a great support when the bells here were rehung and augmented in 2004.
1323080,3,"Ron was made an Honorary Life member of the Lincoln Diocesan Guild in 2004 for his services to bell ringing in the Diocese, something he was very proud of."
1323080,4,"He was also very proud to have rung quarter peals here on his 90th, 91st & 92nd Birthday’s and although the one for his 92nd turned out to be his last quarter peal he was still ringing with us at Potterhanworth & Branston on Sunday’s until he was 96 and even after that still takes a great interested in what ringing we were doing."
1323080,5,Methods specially chosen and the 1920 changes of Grandsire chosen to represent the year in which Ron was born.
1323080,6,250th peal together: 2 & 6.
1323080,7,50th peal together: 4 & 6.
1323080,8,200th peal: 4.
1323080,9,25th peal on the bells: 2.
1323080,10,The band wish to name the second method:
1323080,11,Applewhite Treble Place Minor
1323080,12,(Place Notation: X36X14XXX1236X1456X56-12)
1323061,0,Rung half muffled to mark Holocaust memorial Day
1323031,0,For Holocaust Memorial Day
1323063,0,65th birthday compliment to Chris Turner
1323101,0,"Rung to commemorate the 75th anniversary of the liberation of Auschwitz, on Holocaust Memorial Day"
1323101,1,First on an inside bell - 3.
1323407,0,Specially arranged to commemorate Corrine Wells on what would have been her 85th birthday
1323119,0,Most methods/principle: 2. 1st Original & Rev. Canterbury: 2. Rung to celebrate the birthdays of Mary Borlase and Doug Petipher. £BD
1322972,0,First in method: 2.
1322972,1,For Australia Day
1323083,0,100th together 3-4 and 5-6
1322976,0,Janet Grocott and Philippa Bowron complete the Blue Pathway.
1322963,0,A birthday compliment for Janet Grocott.
1323114,0,"65th birthday treat for the conductor. Sue, Ruth & Ian also reach 65 during 2020."
1322865,0,First peal of Spliced Minor: 4.
1322821,0,In memoriam Bryn Lewis
1323342,0,"Rung in memory of Derek H.P. Jones, ringer at Barton, died 4th January 2020"
1322890,0,Rung before the United Service for the Week of Prayer for Christian Unity.
1322756,0,Rung for Morning Service.
1322756,1,750th QP on the bells: 3.
1322880,0,1st of Plain Bob inside - 6. To celebrate 60 years since David Baker (Marlow) started ringing.
1322918,0,For Evensong.
1322918,1,First inside-3
1322808,0,"First QP of Erin Cinques - 2,3,5,6,7,9,12 and as conductor."
1322808,1,Rung prior to Choral Evensong
1322856,0,Rung for Evensong
1322763,0,Dedicated to the brief life of Baby Harry whose death was described as wholly avoidable.
1322833,0,Rung to welcome back Connie Tongue and Ben Winchester from their travels by train across Europe and Asia to India and to congratulate them on their Engagement. (Evidently Ben proposed in a small village in Kazakhstan)
1322678,0,The ringer of the 2nd hails from Rodmersham; the rest are of the local band.
1322678,1,"Prior to Solemn Sung Communion on Epiphany III, and a compliment to the Parish Priest on his forthcoming birthday anniversary."
1857655,0,"For Australia Day, and in memoriam to the human and animal victims of the recent wildfires there."
1322705,0,Rung by the local band prior to the morning service to celebrate the 100th birthday today of our dear friend Ron Applewhite (26th January).
1322705,1,CONGRATULATIONS RON & MANY HAPPY RETURNS!!!
1322705,2,"Ron has close connections to this tower. He did all his ‘advance’ ringing here. He joined the well known and highly respected Branston Surprise Minor Peal Band during the 1950’s & 60’s ringing many peals of multi Minor here on these bells and at various other 6 bells towers all over the county. Ron's first peal was here at Branston on 11th Feb 1950 & his last peal was here on 25th Mar 1967, with Branston being his leading peal tower with a total of 22 peals. He is the final member left from the original Branston Surprise Minor Peal Band and in a few weeks time will see the 70th anniversary of his first peal - which was here."
1322705,3,"Ron was made an Honorary Life member of the Lincoln Diocesan Guild in 2004 for his services to bell ringing in the Diocese, something he was very proud of."
1322705,4,"He was also very proud to have rung quarter peals at neighbouring Potterhanworth on his 90th, 91st & 92nd Birthday’s and although the one for his 92nd turned out to be his last quarter peal he was still ringing with us at Potterhanworth & Branston on Sunday’s until he was 96 and even after that still took a great interested in what ringing we were doing."
1322956,0,1st Quarter Peal of Singles and Minimus by all the band.
1322827,0,Dedicated to the people and animals of Australia on Australia Day. Rung before the evening service
1322836,0,1st of Minor as conductor. An early offering for LAWAS Challenge Month.
1322760,0,For Evensong.
1322760,1,On the ‘Lanfranc’ ten
1322957,0,1st QP: 6; 1st QP off tenor: 1.
1322957,1,"Rung to celebrate the birth, on the 13th January 2020, of Aurora Palgrave-Elliott, daughter of Phillip and Steph and the great granddaughter of Bill Johnson, a recently retired ringer at this tower."
1322944,0,For Evensong
1322944,1,"1st of minor - 1; 1st of minor ""inside"" - 4"
1322896,0,"Rung to congratulate Malcolm Loveday on being awarded the British Empire Medal for service to the community in Chertsey. Also to congratulate Chris and Nicola Latham on the birth of their first child, Matthew Leo, a grandson for Peter & Trisha Whisker. Also to congratulate Roger and Geraldine's daughter, Heather Forster and Michael Powers on their engagement."
1479793,0,For Evensong
1323002,0,"Birthday compliment to the Conductor (age not disclosed, but no zeros this time!)"
1323002,1,Remembering R James Cook (Jim) R.I.P.
1323170,0,Rung before Patronal Festival Evensong
1322973,0,With the best wishes of the band to
1322973,1,Jeremy Cheesman and Michael Palmer.
1322973,2,Michael's first peal on 12
1322973,3,Robert's 50th peal for the society
1322771,0,"A nice, relaxing quarter peal."
1994310,0,After morning Mass.
1322764,0,Rung in memory of David J Champney 1966-2019
1322859,0,For Evensong. First as conductor.
1322981,0,Rung prior to the Morning Parish Communion. To celebrate 30 years of ringing for 2.
1322789,0,First on 8 inside - 2
1322789,1,Rung prior to Choral Evensong
1334173,0,"A 75th Birthday Compliment to Nigel Davis, a regular member of this Sunday Afternoon Band, and to entertain the visitors to Croome Park."
1322867,0,First in method as conductor.
1676372,0,Rung for Evensong
1322779,0,"Birthday compliments to 4, 8, 10, Jo Ayre and Peter Stanley"
1322933,0,For Evensong.
1322674,0,First quarter peal at first attempt for Heather Jones. Rung before the morning service.
1322786,0,Rung as a 90th birthday compliment to Jeanne Ore who for many years was a dedicated member of the Eckington ringing band.
1322786,1,First quarter peal (1) Aged 12
1322854,0,Rung before Evensong as a 90th birthday compliment to Ian Henderson
1323047,0,1st Surprise on tower bells: 3. For the Service of Installation of Revd. Canon Dr. Marion Chatterley as Vice Provost.
1322952,0,Rung for Australia Day and in support of those affected by the bush fires.
1322952,1,First triples treble.
1322787,0,Rung for Evensong
1322792,0,Rung prior to choral evensong.
1322727,0,First in m: 4.
1322727,1,A birthday compliment to local ringer Caroline Gould.
1322863,0,To commemorate 75 years since the liberation of Auschwitz.
1322710,0,Dedicated to the 75th Anniversary of the Liberation of Auschwitz and Birkenau
1322855,0,Rung to celebrate the birth of a great granddaughter to John Lihou on 25/1/20
1322910,0,"Rung to celebrate the installation of Roy Woodhams, Rector  of Cranleigh as Honorary Canon and the licensing of Duncan Myers as Priest-Vicar and University Chaplain. 1st on 10: 1."
1322871,0,For Australia Day while the cat's away.
1322753,0,Rung on the occasion of the conductor's 25th birthday.
1322753,1,"Arranged and rung in memory of Dr John Phillips McKay, colleague and close friend of conductor and 6. Sorely missed, R.I.P."
1322932,0,First Surprise: 3.
1322814,0,First inside: 2
1322747,0,For morning service
1322811,0,"Rung in memory of Jon's father, Reginald Soar, who died on the 19th Jan 2020"
1322869,0,First Minor - 1
1322869,1,First Minor as Conductor
1322869,2,First Plain Bob Minor - 6
1322869,3,Rung for Music to Calm the Soul service
1322857,0,For Sunday service and on the occasion of the scattering of the ashes of Quentin Goss (youngest brother of 1). Quentin was a regular worshipper at this church for 25 years until he died aged 58 on 22 July 2019.
1324385,0,Circled the tower 98 times -7.  To welcome Lena Bradford-new granddaughter for treble and 3.
1322873,0,For Evensong
1322958,0,1250th quarter: 4.
1322866,0,100th birthday compliment to Marie Bahlke.
1322866,1,First Surprise: 3.
1322982,0,"For evensong, and in memory of Jim Cook."
1322982,1,First on 10 inside - 5
1322935,0,Half muffled to mark Holocaust Day.
1322946,0,"First Quarter of Treble Bob, 1."
1322946,1,"Rung for Choral Evensong for Holocaust Memorial Day, marking the 75th anniversary of the liberation of Auschwitz concentration camp."
1322711,0,Rung for morning service and as a birthday compliment to David Thorpe
1322860,0,1st in method - 4
1322943,0,First of Stedman Cinques: 1
1322804,0,To mark the installation of Rufus Noy as team vicar and to add the ringers welcome
1322823,0,Rung after Cathedral Evensong
1322998,0,"First of surprise major as conductor.  First in method for 2, 6, 7."
1323130,0,First peal for 6. First inside for 2.
1323130,1,"On the 122nd anniversary of the first peal on the bells at St. Peter’s and in the Fylde, for the 180th anniversary of the church and for the people of the parish by a Lytham band with the help of Simon Adams from Taylor’s."
1322757,0,"1st Major ""inside"", 3-4."
1322757,1,For the Hull Handbells Project.
1326949,0,Rung in memory of Margaret Joy Davies (Midhurst ringer) on the birthday of her late husband Marcus Davies.
1322768,0,"Rung to mark 75 years since the liberation on the 27th January 1945 of the Auschwitz-Birkenau Concentration and Extermination Camp by soldiers of the 60th Army of the First Ukrainian Front, part of the Soviet Army."
1323024,0,First ring of Grandsire for Sunday service. Following the Blue pathway
1322703,0,For morning service; rung on the front five
1323011,0,For service
1322838,0,Rung by the local band prior to the morning service to celebrate the 100th birthday today of our dear friend Ron Applewhite (26th January).
1322838,1,CONGRATULATIONS RON & MANY HAPPY RETURNS!!!
1322838,2,Ron has close connections to ringing in this area. He was a member of the well known and highly respected Branston Surprise Minor Peal Band during the 1950’s & 60’s. He used to attend practices regularly here at Nocton (and it was after the Second World War when he had returned home that he heard Nocton bells ringing one practice night from his garden in Potterhanworth that Ron returned to ringing again following the War). He was closely involved in the restoration and augmentation of Potterhanworth’s bells in 2004 and a loyal and longstanding member of the ringers there.
1322838,3,"Ron was made an Honorary Life member of the Lincoln Diocesan Guild in 2004 for his services to bell ringing in the Diocese, something he was very proud of."
1322838,4,"He was also very proud to have rung quarter peals at neighbouring Potterhanworth on his 90th, 91st & 92nd Birthday’s and although the one for his 92nd turned out to be his last quarter peal he was still ringing with us at Potterhanworth & Branston on Sunday’s until he was 96 and even after that still took a great interested in what ringing we were doing."
1322838,5,"All the local band and friends from neighbouring towers wish to be associated with this quarter peal for on – Paul Sharp, Jane Kania, Peter Sargeant, Raymond Cucksey, Janet Risdale, Graham Whittaker, Sue Waterfall, John Fry & Jayne Palmer."
1322838,6,(Rung also for the Lincoln Diocesan Guild)
1322693,0,Marking Australia Day
1560709,0,First on 10: 1.
1560709,1,First in method: 7.
1560709,2,To drown out the piper playing for the college Burns Night dinner.
1322669,0,"Farewell and best wishes to Reverend Theresa Harvey, the locum dean."
1322669,1,21st birthday compliment to Gabby Ling
1322667,0,For Australia Day
1322912,0,Rung for National Holocaust Day.
1322912,1,2 and 5: First of Double Oxford.
1323134,0,Rung in memory of Rev. Victor Wardle whose photo is displayed in our tower died in internment by the Japanese on 4 Jan 1945 i.e. 75 years ago this month.
1323134,1,"Victor Wardle came to Petersfield in 1931, as Assitant Priest (1931-1934) and bellringer. During his time here he met his future wife, Betty Luker, whose father owned the local brewery."
1323134,2,In 1934 he left to become a Chaplain to the Mission to Seamen in Singapore.
