perf_id,position,footnote
1160315,0,"Rung in memory of Jack Whittle, son of Richard and Stefanie, 16.11.2016 - 16.01.2017."
1160302,0,1st in the method: 3.  To mark the retirement of the Most Reverend Dr Barry Morgan as Archbishop of Wales and Bishop of Llandaff.
1160274,0,"Welcome into the world Libby Rose Frew, born 13th Jan 2017."
1160274,1,"Congratulations to parents Ruth and Stuart, and to Fiona Millington becoming granny for the third time."
1160273,0,"To celebrate the life of Andrew Reeves following his funeral.The Band included members of the Saint Brannock's Society Tawstock Quarter Peal Band of which Andrew and Ruth were founder members, and the Taw Torridge and Tamar Midweek Group."
1160244,0,Remembering our friend and fellow ringer Arthur (Bill) Berry.
1160260,0,Rung as a birthday compliment to Janet Christie of Croscombe.
1160318,0,"Rung half muffled immediately prior to the funeral of Fred Sanwell, local ringer, at his request. Also in memory of Freda Cannon of the Greenwich band who died recently."
1160318,1,"Fred was a valued member of the band of local people that rang the bells at St Mary’s Rotherhithe, after they were restored in 1996-9."
1160318,2,"The old heavy ring of eight at Saint Mary’s went in and out of being ringable several times, with tower sway causing structural problems. During the 1970s a band of ringers affectionately known as the ‘flying circus’ included St Mary’s in their Sunday morning rota, which stretched from Kensington in the West to Deptford in the East. After the 1987 hurricane which left the Isle of Dogs bells unringable, ringing resumed at St Mary’s, although Fred did not ring with us at that time. St Mary’s bells became unringable again, just before the old bells at St James’s Bermondsey were replaced in 1990."
1160318,3,"Fred’s profession was a lift engineer, and he had recently retired when St Mary’s were reduced in weight and lowered in the tower to reduce the sway, in 1996-9. Fred was one of a group of local people who came forward at that time to ring and there is a plaque recording his name and the other local ringers who rang for the millennium. Fred himself must have learnt to ring in the 1960’s, although we know very little about the local band then, but as he had rung before he could ring more or less straight away."
1160318,4,"Fred was an active member of the church, reinforcing the link with the local community, and was always there for Thursday practices and Sunday morning ringing. Unfortunately, Fred suffered a stroke about 15 years ago, so his second ringing career was cut short, and this was a significant loss for the local band."
1160318,5,"His funeral was on 30 January 2017 and a  half muffled quarter peal was rung prior to the service, at his request."
1160318,6,RGB
1160240,0,"42nd birthday compliment to Philip, son of Paul Forbes-Harper."
1161376,0,"Rung in celebration of the life of Anthony Shuker, friend of 3 and 5.  1st in method: 2.  49th together: 4 and 6 (sorry Martin...)"
1160271,0,3: 1800th Peal
1166677,0,"Rung as a thanksgiving for the lives of Henry Blake - fourteen years a ringer at this church; and Peggie Cooper - a stalwart of the church, and the Tring community, who passed away at the age of 102. Ian Sawford, tower captain, who was unable to ring, would like to be associated with this quarter peal. £4"
1160242,0,First quarter treble.
1160265,0,1st surprise major away from trebles: 7-8.
1160092,0,1st of Stedman: 1
1160092,1,For Candlemas service
1160307,0,"Rung in memory of Jill Betts, a former ringer at Arborfield Church."
1160307,1,First quarter inside No. 4
1160280,0,"To celebrate the birth on 24/12/2016 of Lucy Jane Burrough, 2nd grand-daughter of the conductor."
1160097,0,Rung in memory of Keith Albert Woolley who rang in this tower for 25 years and who died on Friday January 20th.
1160109,0,Rung prior to Evening Service.
1160222,0,"Rung to celebrate the recent marriage of Katie Brown, a member of the local band, and Matt Ward."
1160245,0,"In celebration of the ministry of Ann Lynes as curate of Barnes Team Ministry as she leaves to become vicar of Holy Trinity, Northwood. First Quarter: 6"
1979884,0,First Erin Caters as conductor
1979884,1,First of Erin - 8
1160027,0,For morning service
1160060,0,Rung on the UBSCR dinner weekend.
1160020,0,Rung to celebrate the 60th birthday of David Russell
1160105,0,First away from the Tenor - 1
1160237,0,For Candlemas
1819058,0,"First of spliced maximus: 6,8."
1160087,0,800th Quarter Peal: 8
1160209,0,"Dedicated to the memory of Private George Smith, a ringer at this church and a member of the Salisbury DG, died 23/01/1917, age 39. Served in the Duke of Cornwall's Light Infantry 6th Bn and commemorated at Faubourg D'Amiens Cemetery, Arras, France."
1160206,0,* First royal on a working bell.
1160152,0,"1st Quarter - 1. 96th birthday compliment to Sheila Bourner, step-grandmother of Abbie Cook."
1160176,0,"1,600th peal together: 3, 10"
1160176,1,For evensong
1160886,0,First inside - 3
1160037,0,First Quarter Peal of Maximus - 8.
1160037,1,First Quarter Peal of Surprise Maximus - 4.
1160037,2,Rung for the University Sermon.
1160178,0,First Suprise as Conductor:- 7
1160178,1,For evensong
1160570,0,"Rung in memory of Andrew Reeves, former Ringing Master and Tower Master of the Cathedral band."
1530339,0,First in method for Julian
1160140,0,1st as (C): 3.  For Morning Service.
1160225,0,Rung to mark the presentation this day of the Rev'd Ashley Buck to the Prebendal stall of Huntington in Hereford Cathedral
1160127,0,"In memory of Alice Martindale, mother of Julie Doman"
1160066,0,First on more than 8 - 8.
1160066,1,"Dedicated to the memory of Margaret Pratt, who died on Monday 23 January, loyal and much cherished member of the Cathedral band since the installation of the bells in 1987. May she rest in peace."
1495758,0,"Rung, after his final service here, to wish Father Antony every success and happiness in his new parish and to give thanks for 17 wonderful years at St Paulinus."
1495758,1,300th in the tower; 5.
1160047,0,To entertain the visitors to Croome Park.
1192174,0,1st in method: 2.
1160205,0,"In memory of Christopher Hague, friend of 5 and 7, who was laid to rest on 26.1.17 at St Mary's, Embsay"
1160044,0,"1st mini ring quarter - 2,6"
1160044,1,150th quarter - 2
1160332,0,First quarter 6.
1160169,0,First handbell peal entirely by members of the Bishopstoke Sunday service band.
1160067,0,"1st Quarter Peal in the method, previously named in a Peal at Ulceby in 2009 which included ringers of 2, 3, 5, 6."
1160080,0,First on 12 in hand: 11-12
1160172,0,First of Grandsire Doubles - 3.
1160172,1,Rung immediately after a John Betjeman themed Service.
1160038,0,"First in method 2, 4 and 6. Rung following Eucharist."
1160038,1,"A birthday compliment to local ringer Caroline Gould, 85 on 30 January."
1160746,0,Circles tower: 5
1160746,1,50th Qp on the bells: 3
1160746,2,Rung with 17th Birthday compliments to Emily Dring
1160131,0,"1st in method for all. Rung prior to Evensong, and in memory of David Latter, a ringer for many years, who sadly died on 19th January, age 84."
1160149,0,"First in method: 5, 6. A Diamond Wedding Anniversary compliment to John and Brenda Grimaldi, and to congratulate Andrea on a special birthday."
1160134,0,1st of major: 1-2
1160096,0,For Evensong
1160116,0,Remembering:
1160116,1,"Pantry Boy Arthur John Williams, Mercantile Marine “SS Yola”, Died 28/01/1917, aged 17"
1160116,2,"Private Francis William Veal, Somerset Light Infantry, 1st Bn. Died 29/01/1917, aged 30"
1160052,0,First quarter peal in the method.
1160052,1,Elizabeth Surprise Major: X38X14X1256X16X34X58X12.34.58 le 12
1165728,0,Rung for St. Faiths Christingle Service
1160101,0,"1st in method 2, 4, 6"
1160276,0,"A birthday compliment to Ruth Foreman, former ringing master. Rung prior to the Songs of Praise (Hendon and Colindale Churches Together) service."
1717259,0,Quarter Peal No. 62/108 - Being the 62nd Quarter Peal in the series remembering the Hessle residents who died during the First World War.
1160505,0,"First in method: 4,8,9. For Evensong."
1160278,0,Best wishes to David A Warwick & Bernard F L Groves for a speedy recovery from all the members of The Grand Tour
1919593,0,Circled the tower 76 times -6.  Circled the tower 41 times as conductor
1160137,0,For Evening Worship and to celebrate the first
1160137,1,birthday of Jamie E Slack on 26th January 2017;
1160137,2,son of Jonathan and grandson of Gordon.
1160048,0,For The afternoon service
1160048,1,Birthday compliment to Pam Murgatroyd
1160048,2,Post Doc Sue's house warming party
1160048,3,Rung by members of the Tuesday night practice band.
1160103,0,1st of Surprise: 2. Well done Charlotte!
1160114,0,First of Triples inside: 6.
1160114,1,Rung for Evensong and as a 70th birthday compliment to Frances Gilbert
1160114,2,(and a belated 70th birthday compliment to Stella Bianco and Sue Elrick).
1160190,0,"18 Taylors rung by the Kent School Band in fond memory of Emilia Carl Worth, age 18, of Keene, New Hampshire, a student at Kent School"
1160203,0,"In memory of Mollie Micklethwaite, wife of David"
1160154,0,"For evening service. Also, in memory of Alastair Ramsay, a loyal member of the bands of Knowle and Solihull for many years, who died on Saturday 28 January 2017."
1160124,0,1st in method for all.
1160124,1,1250th qtr - 6.
1160024,0,Rung as a 70th Birthday compliment to David McLean.
1160141,0,Rung for Evensong
1160002,0,Rung to usher in the year of the Rooster
1160112,0,3 - First in method inside.
1160112,1,For Evensong.
1160167,0,"Rung as a get well compliment to Bernard Groves, currently hospitalised in Hobart."
1160177,0,"Rung half-muffled in memory of Pte. Dennis Hatfield, ringer and organist at this church who was killed in France on 19th December 1916 aged 33 years, and to mark the centenary of his death. A quarter peal curtailed due to mechanical problems, this performance is published as the Centenary Commemoration ringing, it being impractical for a further attempt on the bells within an appropriate time span. Joint Doncaster & District Society and Lincoln Diocesan Guild.First Quarter Peal attempt;6."
1160248,0,"Rung to welcome Harriet Jennifer Large, born January 2017."
1160143,0,"Rung for Evensong to mark the retirement of Archbishop Barry Morgan, Archbishop of Wales."
1160313,0,1st Bob Minor inside 4.For Evensong.
1160111,0,Rung by the local band prior to the Candlelit Songs of Praise to celebrate Candlemas.
1160111,1,(Rung also for the Lincoln Diocesan Guild)
1160026,0,"Rung by the local band prior to the Group Service, marking the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon and former Prime Minister, who died on 28th January 1859."
1160026,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1160026,2,(Rung also for the Lincoln Diocesan Guild)
1160123,0,Rung before the Iona service celebrating the news that Margaret Dixon is to be our Vicar.
1160123,1,1st minor at first attempt: 2.
1160317,0,Rung as a golden wedding anniversary compliment to Alan and Sheila Spreadbury
1160098,0,First of Grandsire Cinques:6.
1160098,1,"For Evensong, and as part of the Festival to commemorate Katharine of Aragon, first Queen of Henry VIII.  She is buried in this Cathedral."
1160224,0,Rung in thanksgiving for the life of Tony Power a ringer in this tower and our friend.
1160040,0,With best wishes to Bernard Groves
1160165,0,First quarter at first attempt 1.
1160165,1,For the Fun-key service.
1160165,2,Congratulations of the band to Peter Trewby on the award of his MBE.
1160118,0,Rung after meeting short for Doubles for Evensong and the Candlemas Procession
1160842,0,"Rung as a thanksgiving for the life of John Ottley, Organist at Rougham church."
1160133,0,A compliment to Bryan and Janet Shedel on their 56th wedding anniversary - married at St Mary's on 28th January 1961.
1160120,0,Rung prior to Evensong and on the light ten
1160164,0,"First Kent: 2, 3. First Treble Dodging Royal 5, 6."
1160082,0,Rung by a band of regular supporters of the monthly Guild Surprise Royal practice
1160257,0,*1st qp of Rutland
1160104,0,For evensong
1160107,0,Rung prior to Evening Prayer in memory of two St. Annes residents who lost their lives whist serving their Country during WW1: L/Cpl. Herbert Tootall (9/1/1917) and L/Cpl. Paul Jones (14/1/1917).
1160139,0,"4- First Quarter, 2 - first quarter on a working bell.Rung for Bell Ringers strike back against Blood Cancer."
1160185,0,£2.50
1160219,0,"First peal on the new bells, first on ten for Len."
1160219,1,"Rung to celebrate Ian Cardinal's 10 years as Rector of St Michael and St Wulfad, Stone, also remembering Crystal Jenkins, Frank Beech and Bill Harris."
1160187,0,First Warkworth:3
1477782,0,Ring in celebration for the life of Jenny Lewis
1160110,0,Rung for the Christingle Service
1160236,0,For Plough Sunday service being held in the local pub with the local plough being blessed.
1160102,0,For Evensong
1160102,1,1st in method (aged 15) - 2
1160231,0,Rung half muffled at conclusion of LB Haringey's Holocaust Memorial Event
1160122,0,1st TB: 1. For Evensong.
1160202,0,A birthday compliment to Robbie and Olivia
1160372,0,Rung for Candlemas
1160100,0,For choral evensong
1159993,0,A birthday compliment for Mike Cunningham.
1160115,0,Rung for St Bridget's Patronal Festival.
1160207,0,"For Choral Evensong for the Feast of the Presentation and remembering Ron Petchey, ringer at Barking and father of 3 & 4, who died on this day in 2016"
1162954,0,For Morning Service
1159909,0,"First quarter - 1, 6"
1159878,0,First quarter - 1
1197668,0,Rung as an 80th Birthday compliment to John Mead.
1159921,0,"First of St. Wenceslas, St. Leonard, Austrey, and Elford for 4,5."
1159894,0,1100th peal: 2. 750th together: 6 & 7. 150th for the Association: 6.
1159894,1,"Rung in memory of Joan Gray, a chorister and ringer at backwell for many years, and to mark the 90th birthday of Philip M J Gray"
1161073,0,In lieu of BUSCR dinner pre-drinks. Bevved.
1161073,1,"First Beverley: 2, 3, 5."
1159879,0,"Rung by members of the Sunday service and practice night bands in memory of Jen Lander, daughter of Bishops Hull ringer Frances Waddy. May she rest in peace."
1159897,0,"Rung on the front six for the Eucharistic Festival Eucharist. First quarter peal: 3, rung within 12 months of starting to ring."
1960665,0,"Rung in memory of Sue Frost, a ringer at this tower and mother of 2 who died on 28th January 2002."
1160028,0,On the morning of the South West Branch of the Guild of Devonshire Ringers' AGM
1159867,0,In anticipation of the UBSCR dinner.
1159867,1,"A compliment to Richard Webster, now of Sydney, with whom this performance wouldn't have been possible."
1161064,0,For UBSCR Dinner Day
1161064,1,On the 8 but without the 2 and with the Tenor Covering
1159895,0,In anticipation of the UBSCR dinner.
1159889,0,First Stedman as conductor. First Stedman Triples for Julian.
1159859,0,1 - First quarter peal at first attempt. 100th quarter peal as conductor
1160303,0,First attempt at ringing bells for all.
1159977,0,First in the variation: 3
1159977,1,"Rung in memory of Chris Smithies, a great friend and supporter of the Canford Magna band."
1209357,0,Penultimate quarter peal prior to the Bell augmentation
1160016,0,"On the 50th anniversary of the conductor's first peal, also at Caxton."
1159942,0,1st Grandsire inside: 2.
1159978,0,By members of the Gloucester & Bristol Association Management Committee after the meeting to approve the 2016 accounts
1160046,0,Rung for Australia Day
1159860,0,Silent and non-conducted
1159860,1,Commemorating the death of King Henry VIII on this day in 1547 and to celebrate Hugo starting his second season at Hever castle.
1159918,0,For Candlemas; and the 40th anniversary of his first quarter peal - 6
1160023,0,"Rung in memory of Trevor Jarvis (Trev) 27 February 1958 - 1 December 2016; former Ringing Master and Skittles champion of the Northampton Branch of the Peterborough Diocesan Guild. Rung prior to the Branch AGM and service. Mark Rogers, Di Rogers, Norman Pope and Pam Bailey would like to be associated with this Quarter Peal."
1160030,0,"Rung, on the Pentatonic 10, to mark the start of the Chinese New Year. First peal on this 10."
1160030,1,"First in method for all, except 9. First caters as conductor. Circled the tower 4 times: 1."
1159941,0,Rung prior to the thanksgiving service for Tony Beard
1159941,1,- the 'Wag from Widecombe'.
1160429,0,"Following the funeral of Elaine Hodgson; also farewell to the Revd Rob Taylor; Vicar 2012 - 2016, who moved to the Diocese of Ely at Christmas. Jointly Cond by 3 - Plain Bob and 5 - Grandsire"
1159911,0,1000th quarter peal - 6. On the 50th anniversary of the conductor's first quarter peal.
1160305,0,1st Major: 1
1160305,1,Birthday  compliment to Heather Winder and Aaron Hallett.
1160305,2,"Also, a welcome to Felicity Christina Carlino, a grandchild for Alderney ringers Trevor & Helen Blades."
1159906,0,"In Thanksgiving for the life of Richard Cowley, regular member of the Farmers Market Quarter Peal band. Pam Bailey and Brenda Dixon wish to be associated, being unable to ring due to illness."
1159937,0,First in method: 2
1159967,0,"Golden Wedding compliment to Alan and Sheila Spreadbury of Norwich, married on this date 50 years ago at St Michael, Wood Green"
1159967,1,1st Peal in the method - 6
1160045,0,Rung for Australia Day
1161065,0,"First in method: 3, 6"
1161065,1,For UBSCR Dinner Day
1159953,0,First in method - 2.
1574425,0,The fourth of eight quarter peals on London Grandsire Day.
1574423,0,The third of eight quarter peals on London Grandsire Day.
1159961,0,The sixth of eight quarter peals on London Grandsire Day.
1159959,0,The fifth of eight quarter peals on London Grandsire Day.
1160011,0,The eighth of eight quarter peals on London Grandsire Day.
1160011,1,"A core of six ringers took part throughout, with seven others variously joining the group for the quarter peals on higher numbers."
1160011,2,"The core band rang 10544 changes, with the same treble ringer and the same conductor (always ringing ""n-1"") throughout.  Each composition was of a different (even) length."
1159962,0,The seventh of eight quarter peals on London Grandsire Day.
1574428,0,The second of eight quarter peals on London Grandsire Day.
1574427,0,The first of eight quarter peals on London Grandsire Day.
1159865,0,With the band's best wishes to Jess Woolven.
1159891,0,Rung by UBSCR members and friends for dinner day.
1160021,0,First in method: 2
1159971,0,First of Spliced Surprise Maximus - 3
1159971,1,100th peal - 2
1159971,2,500th peal together - 6 & 12
1159884,0,1st Q in method - 2.
1159884,1,For HCACR Eastern District QP year.
1159976,0,1st of major on an inside bell:2
1159974,0,1st away from cover: 1. First as cover bell: 6
1908693,0,On Mancroft Dinner Day and to celebrate the Golden Wedding anniversary today of Sheila and Alan Spreadbury.
1159873,0,4 - First in method.
1159873,1,"In thanks for the life of Ian Fraser, ringer at Knighton (Leics), who was a regular at the Harborough District surprise practices. Rung by a band made up from people who attend this practice: Alison Iliffe and John Davies were unable to ring, but wish to be associated with this quarter peal."
1159908,0,"Birthday compliments to: Esther Major, granddaughter of 2, 4 tomorrow; and Carol Roberts, who runs the Oswestry Heritage Centre Restaurant in the grounds of the church, 70 yesterday."
1159964,0,1st Quarter 6
1159982,0,"Birthday compliment to Sara Miller, and congratulations to her on being appointed organist of Trinity Lutheran Church in Pittsburgh."
1159944,0,First in method for most
1159877,0,Rung open in memory of Nigel Miller (brother of Paul and Clarissa) and John Smith (former ringer of this tower).
1159877,1,First on the new tenor clapper.
1160022,0,"First Peal: 4, and as Conductor"
1160022,1,First Inside to Doubles: 5
1160022,2,First on Treble: 1
1712488,0,First Triples: Anne Jones.
1712488,1,20th QP: Katie Pullan.
1712488,2,"First ""Jones Family"" Quarter Peal of Triples."
1712488,3,"Rung on the eve of the christening of Madeline Sian Margaret Taylor, daughter of Isobelle and Danny, at Stanford in the Vale."
1712488,4,Also rung to celebrate the marriage of Robert and Alexandra O'Hagan at Painswick in September 2016.
1160230,0,Rung for the AGM of the SW Branch of The Guild of Devonshire Ringers.
1159904,0,Rung for the Bellringers Strike Back Against Blood Cancer Campaign & with our best wishes to Julie McDonnell
1159933,0,First Stedman Caters as Conductor
1160776,0,First in method: 2
1160776,1,100th Tower Bell Quarter Peal: 6
1160029,0,On the morning of the South-West Branch of the Guild of Devonshire Ringers' AGM.  A birthday compliment to Rosemary.
1160246,0,Rung in memory of Pamela Ransley mother of 2 . Rung to mark her first birthday since her passing. First quarter inside and first quarter on 8 bells for 2 .  First quarter on 8 bells for 1.
1159903,0,"First in method: 3, 5, 6, 8 & 10"
1159883,0,Rung by an Eastern District Ladies Guild Band.  First quarter inside for 3.
1159970,0,As we embark on our adventure towards 8 spliced...
1159885,0,First in the method - 7.
1159885,1,"Rung in memory of Margaret Pratt of Bulkington, long serving and much loved member of the Coventry Guild."
1159835,0,Method named: Lian's Farewell Surprise Minor - x36x14x56x36x1234x36-12. Named in appreciation of Lian's contribution to ringing in Wellington and as a farewell gift on her return to the USA.
1160340,0,First quarter peal on ten: 2
1159875,0,1st spliced: 2
1159907,0,For All Saints tower dinner day.  Venue moved following clapper failure during morning peal attempt
1159927,0,1st Quarter - 1
1159927,1,150th as conductor
1159931,0,100th peal for the ASCY (5)
1159833,0,"4th birthday compliment to Noah Edward Rodgers, grandson of 1 & 5."
1159833,1,First in method by some or all of the band.
1159809,0,"In Memory of John Leighton of Aston Ingham, founder member of Aston Ingham Cricket Club. For the 100th anniversary of the birth of Andrew J Hitchings (4/2/1917) Father  3 & 4, Father in Law 2, Grandfather of 6."
1160180,0,Arranged and rung for the UBSCR dinner weekend.
1160180,1,Compliment to Tone on attending his 50th consecutive dinner.
1160180,2,30th birthday compliment to Helen for  24th Jan.
1160180,3,Circled the tower - 7.
1160180,4,First peal in the method.
1160180,5,Brandon Hill Delight Major:
1160180,6,2z -56-1-2-36.4-2.3-4-5 14258367
1160262,0,First peal - 2 and 6.
1160262,1,Rung by a band of resident students for the UBSCR dinner weekend.
1160698,0,800th Quarter 4.
1159807,0,"Rung half muffled to commemorate the centenary of the death of Lance Corporal George Burgoyne killed during the First World War on 24th December 1916. His Great Niece, Marguerite and Great Nephew, Chris sat in the tower throughout this quarter."
1159807,1,"Circled the tower - 1. Most p.m.v 2,3,4."
1159834,0,Rung for Australia Day
1159830,0,Rung to mark Holocaust Memorial Day.
1159813,0,"As a result of this QP, the conductor now gets to colour in all the bells on his Sherborne Teaching Aid Progress Chart apart from 'Break a Stay'; 8 years and 8 months from his first lesson."
1159813,1,"First QP in Method: 4,5,6,8."
1159782,0,First in method: 1-2
1159794,0,"Rung for the funeral of Charles Grimwade, past Churchwarden here."
1159794,1,100th Q together  (2&3).
1159930,0,To welcome the Rev. Shaun Speller and his family to the Benefice of Henlow and Langford.
1159917,0,"For the 100th anniversary of the birth of Andrew J Hitchings (4/2/1917) Father 2 & 5, Father in Law 4, Grandfather of 3."
1159802,0,Circled Tower: 3
1159824,0,1st Plain Minor: 1.
1159824,1,Wishing Kath a speedy return to ringing.
1159783,0,First quarter in the method. Tip of the Iceberg Surprise: X36X14X12X36X14X1256-12. To welcome Maire and Richard to Perth (again).
1159821,0,"In celebration of the life of Edith Pierce (1916-2017), ringer at Lanchester."
1159821,1,Birthday compliments to Jo for today and Sonia for yesterday.
1159816,0,1st in m on an inside pair: 3-4.
1159828,0,First on 10 (aged 13) - 1
1159828,1,First Royal (aged 15) - 4
1159828,2,A Tilehurst 10  bell development Quarter Peal - First by an all Tilehurst band.
1159997,0,"Rung in fond memory of Joseph Quinton,a ringer at this church,who was laid to rest this day."
1159825,0,Circled Tower: 2
1159855,0,First peal 6 Birthday Peal for 3
1159858,0,1st inside: 2
1159784,0,Rung in remembrance of the fifteen Withington men who lost their lives in WW1:
1159784,1,"2nd Lt. Thomas W Abbott, Pte. William Corbett, AB Thomas Elsmore, Corp. A Jack Hall, AB George L Lane, Rflmn. H John Mason, Cadet W Ernest Mauvan, Pte. Cuthbert Napper,  Pte. James Phillips, Rflmn. William F Reynolds, AB Albert W Scandrett, Pte. Philip Williams, Pte. William C Williams, Capt. Haywood W Yeomans, and 2nd Lt. Walter JG Yeomans"
1159694,0,For Australia Day
1159727,0,First S Major in hand: 1-2
1159731,0,Specially arranged and rung by the local band to celebrate the 97th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1159731,1,Ron listened to this quarter peal from the warmth of his home.
1159731,2,"Ron was a member of the Branston Surprise Minor Peal Band during the 1950’s & 60’s ringing many peals here on these bells, and even though he has not been fit enough to ring with us this year he still takes a great interest in the ringing and the local band."
1159731,3,"Ron's first peal was here at Branston on 11th Feb 1950 & his last peal was here on 25th Mar 1967, with Branston being his leading peal tower with a total of 22 peals."
1159731,4,"The band wish to associate Graham Whittaker, Jayne Palmer & Christine Jackson with this quarter peal."
1159731,5,(Rung also for the Lincoln Diocesan Guild)
1159700,0,For Australia Day.  First in the method for all.
1159777,0,First of Rutland: 6. A birthday compliment to Glenn Taylor.
1159726,0,First in method for all.
1159849,0,Best Wishes to Sally Down get well soon.
1159716,0,Rung with the bands congratulations to Ron Applewhite of Potterhanworth who is celebrating his 97th birthday today and wishing Jim Sutherland of Wragby a speedy recovery. Both Jim & Ron taught and encouraged the conductor in his early years of ringing when he was learning.
1159716,1,125th peal: 1.
1159774,0,A Thanksgiving for the life of Andrew Reeves
1159725,0,"10th birthday compliment to Mason Crane, ringer at this tower, son of Richard Munnings."
1159718,0,90th anniversary of augmentation from 5 to 6
1717258,0,Quarter Peal No. 60/108 - Being the 60th Quarter Peal in the series remembering the Hessle residents who died during the First World War.
1159751,0,First Quarter Peal on 8 Bells - 1.
1159751,1,Quarter Peal No. 61/108 - Being the 61st Quarter Peal in the series remembering the Hessle residents who died during the First World War.
1159755,0,Rung strictly silent and non-conducted.
1159755,1,With best wishes to Rex Agg for a speedy recovery.
1159708,0,Rung by the Thursday lunchtime band.
1159761,0,"The first quarter peal on the bells, rung as a 40th birthday compliment to Joanne Waller."
1159796,0,"Remembering Great Western Castle Class Locomotive 5079  Lysander. Originally built as Lydford Castle, May 1939. First shed allocation Old Oak Common."
1159796,1,Last shed allocation Old Oak Common. Renamed November 1940. Withdrawn May 1960 and scrapped.
