perf_id,position,footnote
1269233,7,"50th together 1,4,6,7 & 8"
1269214,0,"Specially arranged as a 12th birthday compliment to Mason Crane, son of Richard Munnings."
1269292,0,"First on eight , first attempt - 1."
1269237,0,"First Quarter 1, and a Ringing Remembers recruit. Rung for her 50th birthday this week"
1269265,0,We believe this is the first time this method has been rung. We would like to name it Quail Alliance Major. This the 24th Alliance method we have rung in our alphabet of bird names.
1269266,0,A get well compliment to Tom Hinks.
1269138,0,"A compliment to Ron Shepherd, a good friend of Shropshire ringers, on being awarded the Order Of Australia. A SOD QP."
1269240,0,"In memoriam Reg Margetts, ringer at Whiston for 35 years"
1269262,0,Rung on the light ten
1269238,0,Most Methods in hand 1-2
1269132,0,With thanks to M25 enabling us to meet short for royal.
1269239,0,"Rung in thanksgiving for the life of Roger Tingley, formerly tower captain of St Nicholas, Hereford."
1269186,0,A SOD quarter. To celebrate the award of the Australian Order of Merit to Ron Shepherd a good friend of Shropshire ringers.
1269008,0,First Minor: 1
1268824,0,Congratulations to Ron Shepherd on being awarded the Medal of the Order of Australia (OAM). Additional congratulations to Kristal Spreadborough and Steven Ensor on their engagement. 1st Q: 6.
1269235,0,First peal: 1 and 4
1268979,0,"Rung to celebrate the Ruby Wedding Anniversary of Aubrey and Jenny Forster, Ringers at this tower."
1268979,1,First quarter inside for 25+ years - 3.
1268979,2,625th quarter peal - 6.
1269024,0,First Quarter at first attempt for Treble. Rung for Holocaust Remembrance. The band would like to thank Geoff Bryant for his support of Tina getting to this point and associate him with this quarter peal.
1273357,0,"Rung prior to choral evensong and dedicated to the memory of Pte. Sedley James Collins, wounded in action and discharged the Machine Gun Corps, 17/12/1917; died of injuries, 25/1/1919 at a hospital in Dartford, Kent. (See RW 5617/8, p1280 for further details). He was Great Uncle of Shelagh R Melville (Collins), one time member of the band and congregation at this Church."
1269011,0,Rung for Evensong
1269028,0,"Rung in memory of Rod Laker, a local ringer who sadly passed away in December."
1269028,1,"The band would like to associate Sue Child and Barbara Message with this quarter peal, both of whom were keen to show their support and fondness of Rod by volunteering as reserve ringers."
1269028,2,Rung on the front 6.
1270474,0,Rung by members and friends of the Canterbury Cathedral Company to welcome the ringers of treble and five back into the Company.
1269045,0,Rung on the front six.  To mark the ordination of Rev. Dr. Andrew Paul Ramsey as the Bishop of Ramsbury.
1269045,1,In memory of Ivan Andrews HLM VP (RIP).
1269045,2,Birthday treat for Ruth.
1269045,3,First Minor - 1.
1858760,0,First inside - 5
1268864,0,For Sunday morning service.
1268864,1,First (and probably last) quarter of Stedman Doubles for all.
1269030,0,"1st in method: 5,6"
1269030,1,For Evensong
1686270,0,First quarter inside 2
1269034,0,"For the Feast Day of John Chrysostom ""Golden Mouth"", Bishop and Doctor."
1269034,1,"First quarter of Stedman Caters - 6,7."
1269104,0,Rung after meeting short of ringers for a ten bell peal and composition for an eight bell peal. Thanks to George Campling for kindly standing down.
1269104,1,With best wishes to Pauline Campling for a speedy recovery from hip replacement surgery.
1268863,0,Prior to the re-dedication service for the re-roofing of the church
1268863,1,With 2 bells covering
1268863,2,1st Quarter - 6
1827809,0,After morning Mass.
1827809,1,1st quarter: 1.
1274635,0,For evensong.
1274635,1,First as cover - 6.
1274635,2,1500th tower bell quarter - 5.
1274635,3,Celebrating Lesley’s birthday.
1269066,0,Celebrating the 80th Birthday of Jill Beety.
1269066,1,First quarter on treble (1).
1268986,0,First Royal - 6
1268986,1,Rung prior to Choral Evensong on Holocaust Memorial Day.
1300425,0,First quarter inside - 2
1300425,1,Well done Vikki!
1269123,0,Ist Surprise Minor 3
1271327,0,Birthday compliment to Steph Millar
1269041,0,For Evensong
1268975,0,For Evensong
1268975,1,and
1268975,2,"In memory of the Apollo 1 Astronauts Virgil Grissom, Edward White and Roger Chaffee who lost their lives on Jan 27 1967 when a fire swept through the command module during a launch rehearsal test at Cape Kennedy."
1268928,0,Rung for morning Eucharist.
1268928,1,First in method for all.
1322783,0,Rung for Evensong
1269073,0,"For Evensong. Engagement compliment to Ben Meyer and Jemma Mills. First Of Spliced S Royal for 3,6,8. Thanks to Mike Maughan for standing down when 11 turned up!"
1269122,0,For Evensong.
1268997,0,First in method: 8
1268997,1,"For evensong and the Installation of the new Archdeacon of Gloucester and Residentiary Canon, The Venerable Hilary Dawson."
1269031,0,First inside at first attempt- 3
1269031,1,Remembering Hubert Mitson of Buxhall.
1269031,2,Hubert was a member of the Suffolk Guild for over 60 years and donated the Mitson Shield in 1963. The shield is awarded to the winner of the annual Guild six-bell method striking competition. The Mitson shield was hosted at Great Barton in 1977 and both the ringers of the 2nd and tenor have been part of winning bands (1997 & 2017 respectively.)
1269009,0,Remembering Ron Petchey (ringer and father of 1 & 3) on the anniversary of his death; Eighth Q/P in the Mayor of Milton Keynes' challenge
1269040,0,"Rung prior to Choral Evensong, in memory of Ken Deller (26.1.2018). Also, remembering Canon John Ardley (2.2.2004) and Richard Bing (4.2.2005)."
1269040,1,"Ken's family listened to the quarter and visited the ringing chamber afterwards: Barbara (wife), Nicola, Jeremy and Philipa (children) and Victoria (granddaughter)."
1269040,2,All of the Meridian ringers wish to be associated with this quarter.
1269040,3,5 - 250th quarter peal.
1269059,0,For Evensong.
1269116,0,"Rung for evening Holy Communion. First quarter in the method: 1, 4, 5 & 6."
1269018,0,Remembering:
1269018,1,"Air Mechanic 2nd Class Edward Henry Carlyon, Royal Airforce, 207th Sqdn. Died 27/01/1919, aged 19"
1269018,2,"Corporal Joseph Hodges, Canadian Railway Troops. Died 31/01/1919, aged 30"
1450502,0,"First in the principle: 3,4. Circled the tower 90 times: treble."
1269076,0,"For Evensong and to welcome Timothy Pope, born on 25th January, a son for Charlotte & Nick and a grandson for Ray Rogers of the local band."
1269076,1,First Quarter - 1.
1269076,2,300th Quarter - 4.
1269039,0,1000th quarter peal - 2
1269096,0,First major:  1.
1269096,1,Rung to mark National Holocaust Memorial Day.
1269044,0,Most M/Vs and 100th QP- 4
1269029,0,"Rung in memory of Ivan Andrews,  past President of the Salisbury Diocesan Guild."
1269029,1,£6.50
1269027,0,"Rung for Holocaust Memorial Day. Also in memory of Kurt and Ilse Kaminsky grandparents of conductor who died 03 Oct & 20 Apr 1944 in Theresienstadt Concentration Camp, Czech Republic."
1269027,1,"1st in method 2,3,4,5,6"
1269428,0,For evening service.
1269021,0,Rung for Candlemas before Evensong.
1269021,1,First in method inside-2.
1658695,0,First quarter inside in Grandsire Triples for 3.
1560734,0,"First of Surprise Maximus in hand: 7-8, 11-12."
1560734,1,Followed by some delicious haggis morsels.
1560734,2,"Fair fa’ your honest, sonsie face,"
1560734,3,Great Chieftain o’ the Puddin-race!
1560734,4,"Aboon them a’ ye tak your place,"
1560734,5,"Painch, tripe, or thairm:"
1560734,6,Weel are ye wordy of a grace
1560734,7,As lang ‘s my arm.
1268967,0,1: 1st on treble
1268996,0,Arranged and rung as a birthday compliment to Paul.
1268996,1,First peal for 19 years: 2
1268862,0,In memory and celebration of the lives of Freda and Chris Cottam who died Christmas 2018.
1268862,1,1st inside this method 3.
1269111,0,"First on 12: 5-6, 7-8, 11-12"
1269111,1,"Rung in memory of Harold A Paul (1926-2018), grandfather of 5-6."
1268976,0,In celebration of Trevor Bevis being a member of the Ely Association for 70 years and for Holocaust Commemoration Day.
1269036,0,Rung for Evensong
1269079,0,1 - First away from covering
1269000,0,Rung as a farewell to the Rev. Pat Bhutta prior to her last service.
1268861,0,For Holocaust Memorial Day and for Morning Service.
1269068,0,First Quarter Peal on the bells.
1269068,1,"With compliments to Emily Anne Walker born 22nd November 2018, daughter of Duncan & Sally Walker and grand-daughter of Ron East (Diocesan Bell Advisor) who oversaw the installation of these bells. Duncan was involved with planning the project which ended with the Dedication Service on Monday 26th November 2018."
1892938,0,For Evensong.
1268991,0,Rung for Evensong.
1268991,1,First inside - 2
1268857,0,"Rung by the local band with the bells half muffled prior to the morning service on the eve of the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon, who died on 28th January 1859."
1268857,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1268857,2,"He was a former Chancellor of the Exchequer as well as a former Prime Minster, and is buried in the family vault here under All Saints."
1268857,3,(Rung also for the Lincoln Diocesan Guild)
1269115,0,In recognition of World Holocaust Day
1268995,0,First of Bristol in hand: 1-2
1268883,0,"Rung to celebrate the Australian Citizenship on Australia Day of Andrew Nicols, son of Sally and Robert."
1269629,0,"Rung in memory of Urie Zook, father of Brian, who passed away 13 years ago."
1269094,0,For Holocaust Day and for Evensong
1268983,0,"First in method 3, 4, 5, 8, 9 and 10"
1269001,0,First inside: 3
1269001,1,First tenor behind to Doubles: 6
1269001,2,50th birthday compliment to: 5
1269001,3,For Evensong
1269287,0,On Sunday within the octave of Burns Night. 1st Q: 6. 1st in m by all. 300th on the bells: 4
1271011,0,"Rung to mark the Service of Thanksgiving on Friday 25 January for the life of Dot Twiner, a loyal member of the Sevenoaks band."
1269143,0,Circled tower: 6
1269143,1,In the 150th anniversary year of this church
1269019,0,First in method: 3 and 5.
1269099,0,Rung in memory of Margaret Wilson (nee Rochester); 24.2.1928 - 5.1.2019.  Grandmother of #1
1269099,1,#1 - first of major
1268977,0,First on eight at first attempt: 1
1268977,1,100th Quarter Peal: 5
1268977,2,With best wishes to Polly Osborne on her upcoming operation.
1487430,0,Rung following Choral Eucharist for Southwark Ringing Festival.
1268992,0,By the Back Six Legends as part of Mighty Southwark’s Festival of Ringing
1268992,1,With congratulations to Ben Meyer and Jemma Mills on their engagement!
1268992,2,Birthday compliment to Anthony Matthews
1268992,3,A bit more dodgy!!!
1268992,4,Never again!!!
1269023,0,Rung before Evening Prayer as a special birthday compliment (25/1/19) to 5. (The last two digits of the length being significant!)
1269049,0,"With best wishes to Rev Michael Burley on his appointment as Vicar of Christ Church, Staines"
1269048,0,"First Lessness: 2,3,5,6"
1268825,0,Rung in honour of Ron Shepherd OAM.
1269007,0,First Surprise: 5. Mike's birthday treat.
1269042,0,For Evensong
1311210,0,1st QP in the method : 1
1311210,1,Rung on Holocaust Memorial Day.
1269102,0,Rung half muffled as part of LB Haringey's Holocaust Memorial Event
1269103,0,200th QP : 2
1269430,0,For evening service
1268993,0,"First in method - 2, 3 & 4; for evensong"
1331858,0,A birthday compliment to Janet Grocott and Mike Cunningham.
1268978,0,1st Quarter Peal 1 and 6
1268978,1,Rung for Morning Service
1269017,0,For the Festival Patronal Eucharist on St Bridget’s Day.
1269072,0,First on 8: 1.
1269072,1,To mark Holocaust Day.
1275722,0,Most methods for all the band
1270978,0,First in the method 3
1268605,0,Rung for Australia Day and to congratulate Ron Shepherd being awarded the OAM
1268600,0,Rung for Australia Day and to congratulate Ron Shepherd being awarded the OAM
1269090,0,Rung because our QP attempt disintegrated after about 600 changes!
1268787,0,Retirement compliment to 2
1268787,1,Most methods and 1st spliced 3
1268787,2,1st spliced 1
1268787,3,Birthday  compliment to Anthony Matthews
1268787,4,"Alistair Simpson would like to be associated with this quarter, he should have been in the band, but took over Kim's job and had to work!"
1268732,0,Specially arranged and rung by the local band to celebrate the 99th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1268732,1,"Ron has previously rung in quarters for his 90th, 91st & 92nd birthdays and has since enjoyed listening to his birthday quarters even though he has not been able to ring in them. Even though he has not been fit enough to ring with us in recent years he still takes a great interest in the ringing and the local band."
1268732,2,Ron was a member of the Branston Surprise Minor Peal Band during the 1950’s & 60’s ringing many peals here on these bells.
1268732,3,"Ron's first peal was here at Branston on 11th Feb 1950 & his last peal was here on 25th Mar 1967, with Branston being his leading peal tower with a total of 22 peals."
1268732,4,Length specially chosen!
1268732,5,(Rung also for the Lincoln Diocesan Guild)
1268664,0,First in method: 5
1268664,1,200th quarter together: 3 and 6
1271647,0,For the UBSCR 75th Anniversary Dinner
1269672,0,For the UBSCR 75th Anniversary Dinner
1269670,0,For the UBSCR 75th Anniversary Dinner
1269670,1,4: First inside on 6 as conductor
1268644,0,Arranged and rung for the UBSCR 75th Anniversary Dinner Weekend.
1269767,0,For the UBSCR 75th Anniversary Dinner
1269676,0,For the UBSCR 75th Anniversary Dinner
1269676,1,In memory of Richard Bowden: Honorary member of the UBSCR and Tower Captain at Pip 'n' Jay for 50 years
1268641,0,Rung for the UBSCR 75th Anniversary Dinner Weekend
1268666,0,1st surprise minor inside 4
1268702,0,First of Maximus:4
1268702,1,For Southwark Cathedral Society Ringing Weekend
1268702,2,Happy birthday to Anthony Matthews.
1273378,0,1 - 1st Q for about 25 years
1273378,1,3 - 1st Q inside
1273378,2,6 - 1st Q
1615863,0,Rung to mark the passing of David Leband Previous church warden at St Peters. He was a pillar of the church and the community and will be sadly missed. He passed suddenly at the age of 77 having been taken ill while preparing for the Christmas services. Our condolences go to Gail his wife. Also This quarter was conducted brilliantly by Bertie williams this being his third as conductor. Meanwhile For Molly this was her first quarter ringing inside which she did superbly despite her initial nerves. Thanks to John and james for their reliable ringing front and back and Barbara and Tracey for taking the other two ropes. Molly and Bertie are both members of the Coventry Guild youth team.
1268688,0,First spliced: 3 and as conductor.
1268663,0,First quarter at this address.
1268663,1,Most changes of method in hand: 1-2 and 3-4.
1268619,0,"To commemorate the centenary of the death of Sedley James Collins, one time Debenham ringer, who died 25/01/1919 following wounding in service, in France, during WW1."
1268788,0,Rung to welcome the Reverend Dr Andrew Paul Rumsey as he takes up his post as the new Bishop of Ramsey.
1268788,1,First peal of Major -5
1268788,2,First in method-3
1268682,0,1st Major - 1
1268682,1,"Birthday compliments to the ringers of 2 and 8, and Eilidh Hetherington for today. Birthday compliments for tomorrow to the ringer of 5, also for the ringer of 6 who won’t tell us when his birthday is in January."
1268925,0,2500th peal: 1.
1268925,1,600th peal for the Guild: 6.
1268925,2,Circled the tower 4 times: 10.
1268675,0,First in m for all.
1268621,0,First Quarter for 1 also congratulations to Jenny and Aubrey Forster on their Ruby Wedding Anniversary tomorrow (27/01/19)
1269127,0,1st quarter on the bells since the recent renovation work with thanks to local volunteers who helped.
1269127,1,1st on 8: 1
1268620,0,With best wishes to Derek Wenham on his 90th birthday
1268620,1,Footnote: First quarter for John White on his new ankle.
1268736,0,First in method for Colin.
1268736,1,Rung in thanksgiving for the life of Jill Thompson Godmother of the Conductor
1268669,0,1st Grandsire 4. Birthday compliment to Jan de Vries.
1268677,0,"First in m: 2, 3."
1268674,0,"First quarter for treble, Alexander Johnson."
1919722,0,Rung during the monthly Farmers' Market and to welcome our organiser Pam back to active ringing after a major operation.
1268671,0,First Grandsire Caters as conductor.
1268671,1,Rung to celebrate the 10th anniversary of peal ringing for the ringer of 6.
1268725,0,"Rung for Australia Day, and with the band's hearty congratulations and good wishes to Ron Shepherd, awarded the Order of Australia Medal in the Australia Day Honours of 2019."
1268652,0,First Peal: 3 - Congratulations Dan.
1268652,1,First in Method: 4
1269057,0,80th birthday compliment to Harry Kennar and 25th birthday compliment to Kate Carew. First peal in the method: x38x1456x56x16x34x18.34.12x58. le 12(f)
1268642,0,Rung to celebrate the 61st anniversary of the reconsecration of this church.
1268642,1,A 'hangers on' UBSCR dinner day peal.
1268640,0,To celebrate the life of Susan Sayce.
1268680,0,"1st inside, 3"
1268680,1,On the day of the Southern Branch AGM
1268743,0,"Half muffled in memory of Prebendary Jonathan Eades. During 39 years of ministry he was Dundee University Chaplain, Rural Dean of Leek, Vicar of Wolstanton, Rector of Ashley and appointed Prebendary of Lichfield Cathedral in 2008. His family home is The Old Hall in Mavesyn Ridware, next door to the church, and he was a great supporter of the Millennium Project to augment this ring of bells to the full octave."
1268743,1,This composition was composed in 1977 and is now rung for the first time.
1268743,2,First peal after the addition of a plate; 4 & 5.
1268603,0,Rung on Australia Day to celebrate the award to Ron Shepherd of the Order of Australia Medal.
1268679,0,"Rung by a local Sunday Service band for the Institution and Induction service of, and as a warm welcome to, the Revd Canon Howard Gilbert as Rector of Minchinhampton with Box and Amberley."
1268679,1,Jointly conducted by 2 and 5.
1268789,0,"1st on 10:1; 1st on 10 ""inside"":3."
1268634,0,1st quarter on the treble:1
1268632,0,1st quarter peal: 6
1268635,0,Rung in memory of David Cubitt. The first peal on the 12 rung from the new ringing chamber.
1834295,0,"Rung following the unveiling of a Blue Plaque recording the position of Long Stairs, one of Nottingham's ancient walkways, which have been recently restored by volunteers."
1834295,1,4: 1st of Minor.
1268622,0,The band would like to associate Anthony Cotton with this quarter.
1269087,0,First QP on tenor: 6
1268748,0,Rung for Australia Day.
1268730,0,Specially arranged and rung by the local band to celebrate the 99th Birthday today of our dear friend Ron Applewhite who is a long standing member of the local band and an Honorary Life Member of the Guild.
1268730,1,"Ron has previously rung quarters here on these bells on his 90th, 91st & 92nd birthdays and has since enjoyed listening to his birthday quarters even though he has not been able to ring in them. Even though he has not been fit enough to ring with us in recent years he still takes a great interest in the ringing and the local band."
1268730,2,Ron was closely involved in the restoration and augmentation of the bells here in 2004.
1268730,3,1920 changes was specially chosen and rung as 1920 was the year in which Ron was born (26th January 1920).
1268730,4,"First of April Day fully affected for: 3, Well Done Robert!"
1268730,5,"Circled the tower (and as conductor) 43 times to quarter peals, since the bells were rehung and augmented in Sept 2004: 4."
1268730,6,(No. 412) (Rung also for the Lincoln Diocesan Guild)
1268684,0,"75th together - 4, 6."
1270115,0,"Rung immediately following a Service of Thanksgiving for the life of David Torn, former teacher at St Edward's Secondary School."
1270115,1,"The band are all former pupils, teachers and parents at St Edward's School."
1270115,2,First Quarter Peal - 8.
1268822,0,First of Maximus - 7
1268822,1,First blows in the method - 5
1268822,2,"Finally a peal this year - 3, 7 & 12"
1268822,3,Rung as a birthday compliment to Mary Beresford
1268673,0,3rd lady to ring a quarter on this tenor.
1268678,0,First in m for all.
1268860,0,"Specially arranged as a thanksgiving for the life of Charles H Ablitt (17 July 1930 - 6 December 2018), former tower captain, who taught many to ring at this tower and at Higham. He was dedicated to the Suffolk Guild SW District and served as District Chairman. He will be greatly missed."
1269038,0,350th together: 3 and 10.
1268595,0,Rung on Australia Day to congratulate Ron Shepherd on being awarded the Medal of the Order of Australia.
1268650,0,Rung in affectionate memory of Owen C R
1268650,1,Webster
1268656,0,A belated birthday compliment to the ringers of 4 & 5.
1268738,0,First Major in the method: 2.
1268738,1,Composition composed earlier in the day and rung for the first time.
1268738,2,After a London Bellringing School training session.
1268639,0,Rung on tower dinner day.  First peal in 21st century - 4.
1268643,0,For the Feast of the Conversion of St Paul.
1268643,1,"First surprise, 4. 1,500th peal 7."
1268796,0,"Rung to celebrate the life of Sue's dad, Gordon Mills, a worshipper at this church, who died this morning."
1268633,0,First in method - 2 & 4; for Australia Day
1268627,0,Birthday compliment to Paul Arscott.
