perf_id,position,footnote
1724154,1,"Birthday compliment to Sally Brown, now one ahead of the 4th and 7th ringers again."
1211129,0,First peal in the method:
1211129,1,x38x14x58x16.34x34.18x1234.78 LH12 b
1211201,0,Janet's first QP in over 40 years!
1211140,0,"Remembering Cyril Deem of Exmouth, Devon on the day of his funeral"
1211226,0,First of 23 Spliced: 3
1211079,0,1st of Minor: 1
1211079,1,Only six again...
1211167,0,In memory of Florence Marian Gibson
1215924,0,Rung in memory of Martin G Powell of Droitwich.
1211011,0,"First quarter peal, 6."
1211283,0,"Rung by the local band with the bells half muffled in memory of Alan Geoffrey Brummitt ‘Curly’, former member of the local band here and a life long resident of this village, who passed away on 31st December 2017 aged 88."
1211283,1,"Alan rang three peals, all here at All Saints Branston. He was a member of the Lincoln Diocesan Guild for at least 15 years between 1948 & 1965."
1211283,2,This quarter was rung immediately after his funeral as his coffin left the Church.
1211283,3,The band wish to associate Ron Applewhite with this quarter. Ron is now the only surviving member of the original Branston band and rang with Alan (including in 2 of his 3 peals).
1211283,4,"In some respects it is fitting that Alan passed away on New Years Eve as Alan (along with Ron) rang in the special peal here which was rung in 2 days, 2 weeks, 2 months & 2 years, rung over midnight on New Years Eve - ‘Go’ being called at 9.30pm on Sat 31st Dec 1955 & ‘That’s All’ being called at 12.28am on Sun 1st Jan 1956. It was the first Surprise peal by a Sunday service band (being 7 Surprise Minor)."
1211283,5,(Rung also for the Lincoln Diocesan Guild)
1211236,0,First full QP in method for most of us.
1211261,0,Remembering Martin G Powell of Droitwich.
1211074,0,Rung in fond memory of Roy Tappenden on the day of his funeral by some of his BTE friends.
1211074,1,Evelyn Evenden wishes to be associated with this quarter peal
1211077,0,1st in method for all.
1211076,0,In memory of Roy Tappenden on the day of his funeral by some of his BTE friends
1211453,0,"Specially arranged and rung in memory of Private William George Arscott of Drewsteignton. Died 29/01/1918 aged 18. Devonshire Regiment 10th Battalion. Service No. 11611. Commemorated at Sarigol Military Cemetery,  Kriston, Greece. Grave Panel C451. Ringer at this Church and rung on the 100th anniversary of his death."
1211298,0,Especially arranged and rung as a thanksgiving for the life of Harry Harrington who died 4th January aged 84. Always a committed and loyal bellringer
1211083,0,The band's best wishes to Christine on her 600th peal.
1211295,0,"Rung after the funeral service for Harry Harrington, friend and ringer at Farndon"
1211017,0,Birthday compliment to Blaise Madden.
1211294,0,"Specially clocked at Hawton in memory of Harry Harrington whose funeral was to take place later that day. Harry being the instigator of the proposed rehang and augmentation of Hawton, sadly he will miss its compleation."
1211072,0,"Rung to celebrate the lives of brothers Geoffrey Ronald Gibbens (25.1.44 - 11.7.17) and Albert William Gibbens (10.7.32 - 15.11.17), third-generation market gardeners of Hinton Waldrist. They always had a smile and a wave for everyone and were a huge part of the life of this village. A great loss to our community, but remembered by all with great fondness"
1211115,0,Rung immediately after the funeral service and in celebration of the life of Ann Drew
1211095,0,1st of Alliance: 1
1211095,1,We believe this is the first time this method has been rung & would like to name it Nightingale Alliance Major. 20th method in our alphabet of Birds names.
1211086,0,Rung on Abel in D
1211086,1,"First in method for 2, 3, 5 & 6"
1211086,2,Get well wishes to both Willow Plows & The Reverend Barry Worsdale
1211013,0,First quarter peal in the method.
1211013,1,Pershore St Andrew's Bob:
1211013,2,56.14-16.34.58.14.5 lh12
1211119,0,"5,6 - 750th QP"
1211093,0,Wishing Jean Young (Mother of Richard) a speedy recovery.
1211514,0,Best wishes for a quick recovery to Emma Coles of York who was to have rung in this peal attempt.
1211309,0,Rung half muffled to celebrate the life of Ted Copson who was buried here on 26th January. Ted was tower captain here for many years and also a regular ringer at Wellesbourne.
1211309,1,1100th Q 5
1211071,0,660 changes conducted by 4th.
1211071,1,600 changes conducted by 5th.
1211021,0,A 70th birthday compliment to Richard Kennard (30 Jan) and Janet Wilson (1 Feb).
1211021,1,"First in the method for 2,3,5  and 7."
1211092,0,1st on 12 in hand: 9-10
1211092,1,1/4
1211091,0,4/4
1211091,1,"This completes peals of the Kent family, Maximus to Minor, in a day"
1211090,0,3/4
1211089,0,2/4
1211007,0,Rung in memory of Phillip J Davis a former ringer at this tower and brother of Barry who died January 14th.
1210979,0,First of Kent TB Major: 5-6.
1210959,0,First of Surprise in hand: 7-8.
1210855,0,"Rung to mark the installation of the Rector, Revd Canon T J L Harper, as a Canon of Christ Church Cathedral, Oxford."
1210682,0,To celebrate the 40th wedding anniversary of Jane and Simon McMillan on 21 January 2018. 1st QP: 6.
1210940,0,Rung prior to Evening Prayer and in anticipation of the Feast of the Presentation.
1210986,0,Prior to Evensong for Candlemas.
1222969,0,"A farewell from the Abbey to Helen and Roger Button, who are leaving Bath for York: rung before evening service."
1210938,0,"Rung for Evensong, and as 90th Birthday Compliment to Mrs Patricia Laws, mother of the Conductor. This week also marks the centenary of Bearsted and Thurnham WI, of which Patricia Laws was President 1971-74."
1210996,0,200th Quarter Peal - 2
1210996,1,"Rung to Celebrate the Birth of Eilidh Hanna Hetherington, a daughter to Matt and Jessie."
1210909,0,Rung as a 30th birthday compliment to Stephen.
1210909,1,50th peal: 7
1210995,0,First inside on 10 for 5.
1210995,1,First in Method 8.
1210899,0,first inside - 4.
1210924,0,Rung for Choral Evensong on the front six.  First in the method 2.
1210946,0,"Rung in memory of Ian Dixon, who would have been 70 on 26th January 2018"
1210946,1,First Stedman: 2
1210797,0,"Daventry Branch QP In celebration of Rev Canon Sarah Brown promotion to Peterborough mission work, former vicar of All Saints Braunston."
1210932,0,For Evensong
1210750,0,1st Minor inside: 2.  For Morning Service.
1211002,0,"3-4 1000th handbell peal, 5-6 1000th handbell peal. John and Bill Croft become the first brothers each to have rung 1000 handbell peals. 200th peal together 1-2 and 5-6."
1211002,1,-3-4-5-6-7-8.34-34.10-1234-90 lh 12
1211231,0,For Andrew Hodgston’s birthday
1210972,0,For evensong.
1210972,1,"50th together- 2,7"
1210894,0,"Rung for Candlemas, and the Presentation of Christ in the Temple, and as a birthday compliment to Andrea Alderton. First in method: 4, 5 and 6."
1210968,0,For Evensong.  Remembering Dawn Colley
1210758,0,Rung for the University Sermon
1210758,1,First Stedman: 1
1210965,0,"First of Maximus,6."
1210965,1,For Evensong.
1210969,0,After morning Mass.
1210729,0,To celebrate the Golden Wedding Anniversary on 27th January 2018 of Gordon and Carole Dickins. First quarter peal away from tenor for the treble ringer.
1210912,0,Rung for evensong and to celebrate the 70th birthday of Bill Andrewes
1210999,0,"Rung, prior to Choral Evensong, in memory of Dawn Colley."
1210999,1,First in method: 7.
1210821,0,"Remembering Martin G Powell of Droitwich, who died on 25th January. A stalwart member of the Worcestershire & Districts Change Ringing Association. RIP."
1210989,0,In loving memory of Brian Edwards
1210890,0,For Evensong
1210771,0,For Evensong
1211000,0,"To welcome Bennett Hill born 3 Jan. 2018 in Los Angeles, USA great-nephew to Jacquelin Hill, member of St James' choir."
1211048,0,Rung as a 70th birthday compliment to the ringer of the treble. The band would like to associate Jenny Goodwin with this performance.
1211048,1,"First in method: 2,3 and as conductor."
1211005,0,2400th peal: 2. 1800th peal: 7.
1211005,1,"Rung in memory of Rev. Barry Oakley, formerly Rector of the Enfield parishes. Rev. Oakley married Roger and Kath Baldwin in 1961, when assistant priest at Alverstoke, Hants."
1210703,0,Rang for morning service on the feast day of St Thomas Aquinas.
1210703,1,First in method for 4 and 5. First quarter for approximately 10 years 1.
1210945,0,Rung for Evensong
1210945,1,First of Caters 1
1210945,2,First in the method for all
1210874,0,Rung for Evensong.
1212626,0,"Rung after Evensong, to celebrate the life of Mrs Margaret Ann Young, mother of John Young.  Margaret Ann Young 9 March 1921 to 7 January 2018."
1212626,1,First QP Surprise Major: 4.
1210901,0,First of Stedman Doubles - 1. Rung following the Communion Service.
1210805,0,Rung for Candlemas
1210846,0,First in method - 2 & 5
1211006,0,Birthday compliments to Dominique Erith and Lesley Barrell. For evensong
1210878,0,First in method: 2
1211053,0,Rung to celebrate the installation of Jane Agg as an Honorary Lay Canon of Guildford Cathedral.
1211114,0,"Rung for evening Holy Communion and in thanksgiving for the life of Thelma Hayes, a former Hailsham ringer, who died recently. First quarter of Union: 3. 25th of Union Triples: 7. 1,300th together: 6 & 7."
1210880,0,First Quarter Peal at first attempt: Andy Foster
1210936,0,For Evensong
1216165,0,Doc Sue's birthday treat
1210884,0,For Evensong
1211036,0,"Celebrating the 1st birthday of Ivy Grace Stevenson, Richard's granddaughter."
1210695,0,*First extent of Norwich
1210695,1,Smithy says 'too fast'!
1210695,2,Rung following morning service.
1210922,0,For evensong. 1st on 10:1
1443417,0,For evensong
1210903,0,A Birthday compliment for ringers of treble and fourth.
1211008,0,Rung in Memory of
1211008,1,Sarah Jane Oldham (nee Coldwell)
1211008,2,27 January 1978 2 December 2017
1211067,0,Remembering the Holocaust and Saint Robert of Knaresborough who experience an earlier persecution when the citizens of York massacred the Jewish population of the city in March 1190.
1210961,0,Rung prior to Evensong. First in method 1.
1210935,0,"First quarter in the method for the treble and dedicated to her father, Richard Hewlett, who sadly passed away earlier this month."
1210943,0,"Remembering Private Leonard Graham Bendall (1st Herefordshire Regiment). Died 2nd January 1918, aged 25. From Leckhampton."
1210943,1,1st surprise major as conductor.
1210939,0,80th Birthday compliment to Sheila Parry.
1427667,0,For Evensong.
1427667,1,1st QP away from tenor - 1.
1210978,0,For evening service.
1210937,0,Rung before the  Service  of celebration on  the  feast  of Conversion  of St.  Paul.
1483061,0,"For the January birthdays of Sarah, Shirley, Gillian, Lyn and Maureen and in memory of Miranda and Frank."
1483061,1,First in method - 3.
1210690,0,Rung as a farewell to Mike who is leaving for Norfolk.
1210916,0,For Candlemass
1210715,0,Rung following Christingle Service.
1210982,0,"Rung to mark the birth of George Richard Reid, a son to Ruth and Richard Reid, on 14th January 2018 at RVI Newcastle."
1210950,0,"Dedicated to the memory of Ray Morgan, a long standing member of the Rochester Cathedral Band, who died 19th December 2017."
1210824,0,First in method 3.
1210824,1,First on a box 6.
1210923,0,For Evensong. In memory of Trevor Weeks.
1211082,0,First of Major and of Surprise: 3.
1210918,0,"Rung to welcome Lewis Toby Wakeling, born 13 January 2018."
1210973,0,"A welcome to Eilidh Hanna Hetherington, daughter for Jessie and Matt, born 26/01/2018."
1210929,0,First in method for all except 5.
1210929,1,Rung for Evensong.
1211042,0,First quarter peal on 8 - 1
1210942,0,"Rung by the local band with the bells half muffled prior to the special Group Service to mark the anniversary of the death of The Right Honourable Frederick John Robinson, first Earl of Ripon, who died on 28th January 1859."
1210942,1,"Lord Ripon lived at Nocton Hall and owned the Nocton Estate. All Saints Church was built as a memorial to Lord Ripon and the peal of six bells were given by his wife Lady Sarah Albinia Louisa, Countess of Ripon in 1865 in memory of him."
1210942,2,"He was a former Chancellor of the Exchequer as well as a former Prime Minster, and is buried in the family vault here under All Saints."
1210942,3,"Today’s special Group Service is in memory of the Earl of Ripon, former Prime Minster, and because of his links to politics, to celebrate local political life, with the special guests at today’s service being the Right Reverend David Court Bishop of Grimsby and local MP Dr Caroline Johnson along with local District Councillors and Parish Councillors."
1210942,4,100th quarter on the third (not all in this tower): 3.
1210942,5,(Rung also for the Lincoln Diocesan Guild)
1210904,0,First quarter peal 3. Rung for evening service by trainers and pupils of the Saturday morning Northampton Ringing School for ART Levels 3 & 4.
1224547,0,First inside - 5
1224547,1,Rung as a 60th birthday compliment to Vic Gorny
1210681,0,"First of Surprise Minor, 2."
1210709,0,Before High Mass.
1210686,0,First QP in the method: x56x14x12x16.34x34.36 le: 12.
1211038,0,For Evensong as part of the Katharine of Aragon Festival. Queen Katharine is buried in this Cathedral.
1210859,0,Rung as part of Diana's 'Diamond' birthday celebrations
1210859,1,Extra long QP because the numpty conductor forgot to omit some calls in the last part.
1210886,0,For evensong.  Most doubles methods - 3.
1211166,0,Rung for Evening Service
1210864,0,Specially arranged as a welcome the Revd David Oxtoby and his wife Christina.
1210864,1,"Revd David was Instituted and Inducted as Team Rector of Holy Trinity, Rayleigh by the Bishop of Chelmsford, the Right Revd. Stephen Cottrell and by the Archdeacon of Southend, the Venerable Mike Lodge on Thursday 18 January 2018 when the bells were also rung prior to the Service."
1210864,2,400th QP as Conductor 8.   First in the method 2.
1210772,0,First on 12 for the ringer of 6
1210809,0,For Fun-key church. First inside 3.
1210951,0,1st Quarter Peal in the Method:
1210951,1,"Ray Morgan Bob Triples: 7.1.7.1.7.5.7, LE125."
1210951,2,"Dedicated to the memory of Ray Morgan, a long standing member of the Cathedral Band, who died 18th December 2017."
1753055,0,"Prior to evensong and in loving memory of Raymond Cook, tutor and friend of the ringer of the 2, whose funeral will be on 30th January"
1210926,0,"First on 10, 1."
1210926,1,First in method 7
1210926,2,Birthday compliments to 10
1210926,3,For Sunday Evening service
1210888,0,For Evensong.
1210861,0,10/60
1211009,0,Congratulations to Linda on having rung her first QP at her first attempt
1210977,0,Rung as a thank-you to Canon Brian Davis prior to the All-Age Communion service.
1210892,0,"To welcome Eilidh Hanna Hetherington, a daughter for Jessie & Matt."
1211075,0,1st in method for all.
1210689,0,For Joint Covenant Service at Shrivenham Methodist Church
1210906,0,First in variation for all
1210906,1,"Remembering Ron Petchey (d. 29 i 2016), a ringer at St Margaret's, Barking for over 60 years and father of 2 & 6"
1884617,0,First touch as conductor.
1884617,1,Rung as a 21st Birthday compliment to Jemma.
1210910,0,"Rung half-muffled prior to Evening Prayer in memory of Jimmy Armfield CBE, a football legend and a true gentleman"
1210895,0,"First in method 2,3,4,5 and first Norwich as conductor."
1210765,0,"First in method, 2."
1210971,0,For evening service.
1210990,0,"Rung in memory of Edward James (Ted) Copson, ringer at Sherbourne and Wellesbourne, Warwickshire. Husband of the late Pam Copson, Ted was a great supporter of ringing at Stratford-upon-Avon for over thirty years and he will be very sadly missed by his many ringing friends.  May he rest in peace."
1210685,0,"Dedicated to Professor Stuart Wenham (1957-2017), who, with colleagues at the University of New South Wales, was a world leader in photovoltaic cell technology. Second cousin to wife of 4."
1210829,0,First mixed doubles 4.
1210769,0,Rung for the Plough Sunday service in the local pub.
1210944,0,First in method : 2
1210944,1,For evening service.
1211040,0,Rung half muffled in support of the annual LB Haringey Holocaust Memorial Event
1210941,0,1st Quarter Peal: 1. For Evensong.
1210941,1,With best wishes to Beccy and Steve Law who were married on 27th January 2018.
1210802,0,A farewell to the Revd Andrew Sheard as he moves to Emsworth
1211243,0,"Rung as a 70th birthday compliment to Richard Walters, Churchwarden at Waltham Abbey. Husband of 3 and friend of Waltham Abbey ringers, who wish to be associated with this quarter peal."
1210956,0,For Sunday service. First Caters as conductor.
1210911,0,For Unity Service
1210716,0,First Cambridge Minor: 4.
1210896,0,First Surprise as Conductor.
1210896,1,Rung for our St Bridget’s Day Patronal Eucharist Service.
1210987,0,Rung for Australia Day.
1377113,0,For evening service
1222855,0,For Morning Service. Also in memory of John Creber a member of Mark Tower for many years. 200th Quarter together 1 & 6
1210902,0,"Rung in memory of Herbert Edwards, former Tower Captain here and father of Joy, who passed away thirty years ago (30 January 1988)."
1210902,1,[BD]
1210921,0,"To celebrate the birth of Oakley Isaac Simon Johnson on 22 January 2018, a grandson for Martin and Pat Johnson.  On the front six"
1211774,0,Rung to celebrate the 80th Birthday today of John W Kinchin. (Grandfather of the ringer of the 6th)
1210934,0,50th together: 1&7.
1210934,1,"Arranged and rung as an 80th birthday compliment to Sheila Parry, with thanks to Nick Jones for making the arrangements."
1210616,0,First quarter: 6.  First inside: 2.
1210781,0,"Rung to celebrate the life of Rev Canon Roy Brown, formerly Priest in Charge of this parish who died peacefully on 22/01/2018. He will be sadly missed by all who knew him. May he rest in peace with the Lord."
1210585,0,1st in method and 1st on inside bell 4
1210628,0,For Holocaust Memorial Day
1210532,0,On Dinner Day.
1210532,1,First as conductor.
1211069,0,For UBSCR Dinner Day
1210913,0,600th peal - 7
1210913,1,First on twelve for the Guild.
1210913,2,For the millennium celebrations of the Abbey
1210679,0,1st Bristol S.12 - 5.
1210578,0,First peal - 2
1210578,1,First on 8 and of Treble Bob - 1
1210578,2,100th peal on the bells - 8
1210578,3,The band would like to associate Alan Shepherd with this peal. Alan has encouraged and mentored both Kristian and Cameron
1210611,0,First quarter away from cover - 1
1210611,1,First quarter in method - 4
1210611,2,Rung for the start of a year of celebration for the 600th year of the church.
1210611,3,"Birthday compliment to Patrick Flower, Cheshunt's longtime Tower Captain."
1211521,0,First in method - 6
1210675,0,70th birthday compliment to the conductor.
1210675,1,Rung after a failed peal attempt.
1211078,0,Rung by members of the Gloucester & Bristol Diocesan Association Management Committee after the meeting to approve the 2017 accounts.
1210631,0,For Australia Day
1211116,0,"Rung so that Mr F could finally grab the tower, oh and also as a Birthday compliment to Ruth B....thank you for the tea and cakes!"
1211116,1,First in Method - 4
1210680,0,"In memory of Margaret Gibbon, grandmother of the ringer of 8."
1210680,1,Circled tower 5 times: 1.
1210520,0,1st covering: 6
1210925,0,"Rung open in celebration of the life of Rev. David Adlington, Area Dean, vicar of Folkestone for nine years and vicar of Elham for four years who died on 4th January."
1210659,0,First on 8 - 1.
1210551,0,Rung on the back 8 during the Monthly Farmers' Market.
1210634,0,First in Method as Conductor
1210643,0,"With the very best wishes of the band to Trevor Ledger, who organised this peal, but had to drop out due to injury."
1210590,0,"Rung to celebrate the life of Roy Tappenden, ringer at this tower and Tower Captain from 1994 - 1998, who passed away recently and whose funeral is on 29th January 2018."
1483062,0,"Rung in memory of Marino Read, brother of the treble ringer, ahead of his funeral on Tuesday."
1483062,1,First on 8 - 3.
1210927,0,First Surprise Minor - 2
1210645,0,1st triples inside:2
1903701,0,Rung on the pentatonic six (who are innocent!)
1210646,0,First peal in the UK: 4
1210646,1,First in method: 7
1211001,0,5-1st quarter
1210607,0,"Rung as a 90th Birthday compliment to Derek Price, of near-by Upton-Upon-Severn. Derek, along with Joan Payne and George Morris, is one of the longest serving members of the Worcestershire & Districts CRA, being elected on 11th December 1954 at the Western Branch AGM held at Leigh."
1210607,1,"Celebrations were held in the Church during, and following, this QP."
1210618,0,"Rung to Celebrate the Baptism this day of Harry George Shave, with the Service Conducted by his Grandfather, Revd Canon Graham Morris."
1210539,0,Rung to celebrate Thomas Bullock CE Primary Academy achieving a ‘Good’ grade in the recent SIAMS inspection.
1530608,0,Rung as a farewell to 'Miss Boots'
1210621,0,"Rung to celebrate the 300th anniversary of Brennand's Endowed School, Slaidburn"
1210621,1,3rd peal on the bells (cast 1843) and first since 1970
1210678,0,Rung as a birthday compliment to Mary Beresford and for Australia Day
1210603,0,Rung as a compliment to UBSCR on the morning of their Dinner.
1210601,0,First on the front 8 after the rehang.
1210601,1,Birthday compliments to PV and Bantony!
1524785,0,First blows in Newark: 2
1524785,1,First in Newark inside and most variations to a peal: 5
1524785,2,First on the tenor : 6
1524785,3,1. Sturdy By Name
1524785,4,"182 at, ta, c, h"
1524785,5,2. Whispering Goat
1524785,6,"182 at, ta, g, h"
1524785,7,3. White Rabbits
1524785,8,"182 uy, yu, u, c, g"
1524785,9,4. Police Dog
1524785,10,"182 uy, yu, u, c, f"
1524785,11,5. Pink Rabbits
1524785,12,"182 uy, yu, u, c, h"
1524785,13,6. Arundel
1524785,14,"182 uy, yu, u, f, g"
1524785,15,7. Bedford
1524785,16,"182 uy, yu, u, f, h"
1524785,17,8. Black Shuck
1524785,18,"182 uy, yu, u, g, h"
1524785,19,9. Unboxing the Pleasure
1524785,20,"182 uy, yu, u, c"
1524785,21,10. Unholy Sister
1524785,22,"182 uy, yu, u, g"
1524785,23,11. Sledges on Box Hill
1524785,24,"182 uy, yu, u, f"
1524785,25,12. Box Hill’s Downward Pleasure
1524785,26,"182 uy, yu, u, h"
1524785,27,13. Sturdy By Nature
1524785,28,"182 uy, yu, x, c, g"
1524785,29,14. Binfield
1524785,30,"182 uy, yu, x, c, f"
1524785,31,15. Temptation of St Anthony
1524785,32,"182 uy, yu, x, c, h"
1524785,33,16. One Problem After Another
1524785,34,"182 uy, yu, x, f, g"
1524785,35,17. Crazy Toys
1524785,36,"182 uy, yu, x, f, h"
1524785,37,18. Regent College
1524785,38,"182 uy, yu, x, g, h"
1524785,39,19. Double Hitter
1524785,40,"182 uy, yu, x, c"
1524785,41,20. Bearsted
1524785,42,"182 uy, yu, x, g"
1524785,43,21. Serving Faithfully
1524785,44,"182 uy, yu, x, f"
1524785,45,22. Heavenly Ascent
1524785,46,"182 uy, yu, x, h"
1524785,47,23. Ashton Memorial
1524785,48,"182 uy, yu, w, c, g"
1524785,49,24. St Michael in Lewes
1524785,50,"182 uy, yu, w, c, f"
1524785,51,25. Cochrane Memorial
1524785,52,"182 uy, yu, w, c, h"
1524785,53,26. Time and Time Again
1524785,54,"182 uy, yu, w, f, h"
1524785,55,27. Lewes Castle
1524785,56,"182 uy, yu, w, f, g"
1524785,57,28. Cheddar
1524785,58,"182 uy, yu, w, g, h"
1524785,59,29. Leaving for the Front
1524785,60,"182 uy, yu, w, c"
1524785,61,30. Remaining Behind
1524785,62,"182 uy, yu, w, g"
1524785,63,31. Reigate Castle
1524785,64,"182 uy, yu, w, f"
1524785,65,32. Betrayal
1524785,66,"182 uy, yu, w, h"
1524785,67,33. Sacanagem
1524785,68,"182 uy, yu, y, c, g"
1524785,69,34. Cribbs
1524785,70,"182 uy, yu, y, c, f"
1524785,71,35. Erroneous Name
1524785,72,"182 uy, yu, y, c, h"
1524785,73,36. Scary Men
1524785,74,"182 uy, yu, y, f, g"
1524785,75,37. Field of Scary Men
1524785,76,"182 uy, yu, y, f, h"
1524785,77,38. Hay Bales
1524785,78,"182 uy, yu, y, g, h"
1524785,79,39. Bahrain Brunch
1524785,80,"182 uy, yu, y, c"
1524785,81,40. Roses of Polesden Lacey
1524785,82,"182 uy, yu, y, g"
1524785,83,41. Ashford Town
1524785,84,"182 uy, yu, y, f"
1524785,85,42. Bonging At The Back
1524785,86,"182 uy, yu, y, h"
1530607,0,Rung as a birthday compliment to Hilary Rose of Sketty.
1210576,0,"20th birthday compliment to Andrea.  On the 40th anniversary of the first peal in the method and 20th anniversary of the second peal in the method on the bells, in which ringers of 2, 3 and 7 took part."
1210676,0,First peal of Stedman: 6
1210676,1,First peal of Stedman Caters: 1
1210948,0,1st Grandsire: 3
1210806,0,A farewell to the Revd Andrew Sheard on his move to Emsworth.
1210534,0,Rung on the 60th anniversary of Geoff Randall's first bellringing lesson.
1210534,1,First in the method - 5.
1210534,2,150th on the bells - 8.
1210485,0,Celebrating New Zealand joining the group of nations able to launch space satellites. Method named: Rocket Lab Delight Minor - 36X36.14X12X16.34X34.56-16.
1210483,0,A belated birthday compliment for Mary Sluter.
1210481,0,First quarter on the front 4.
1211070,0,For UBSCR Dinner Day
1211316,0,4 - First quarter on eight on an inside bell.
1229791,0,To celebrate the 100th anniversary of the passing of the Representation of the People Act on 6th February 1918 by which women in the United Kingdom first got the right to vote
1210640,0,To celebrate the 100th anniversary of the passing of the Representation of the People Act on 6th February 1918 by which women in the United Kingdom first got the right to vote
1210626,0,"Rung in memory of Martin G Powell of Hanbury, Elected 1984."
1210641,0,First QP in method and as conductor 5
1210586,0,100th peal on the bells since their augmentation
1210577,0,For the Feast of the Conversion of St. Paul
1210569,0,Rung on UBSCR Dinner Day
1210521,0,"Rung for morning service, and also in remembrance of Ann Taylor (nee Dickerson) by members of the York Minster Society of Change Ringers and York Colleges Guild, both of which Ann was a member during her time in York."
1210328,0,100th peal on handbells: 1-2.
1212060,0,First in method: 2.
1212060,1,"A 5th birthday compliment to Noah Edward Rodgers, Podge and Liz Christian's grandson."
1210454,0,First in the Method by all.
1210452,0,First of Yorkshire Surprise Royal - 5.
1210315,0,On and for Australia Day. First Peal: 8.
1210471,0,1st in the method - (2)
1210364,0,8: first blows in mehtod
1210487,0,Rung by UBSCR members and friends to mark the start of dinner weekend.
1210487,1,First peal in the method.
1210487,2,Counterslip Delight Major:
1210487,3,"-56-4-56-1.34-4.3-34-7,1 18756243"
1210373,0,First in the method and birthday compliments - 5
1210439,0,1st. of Grandsire Minor by all and for the Association.
1210340,0,First blows in the method for all.
1210340,1,Rung for Hampreston Quarter Peal Day
1210340,2,3/5
1210490,0,Birthday Compliments to Anthony P Matthews and Peter Valuks
1210490,1,First of Cambridge Max: 9
1210490,2,First as Conductor on 12.
1210490,3,For Society “Not necessarily Peal” Weekend
1326109,0,First in method as conductor.
1326109,1,"In memory of Ken Ballington, who was a ringer at this tower in the 1950s."
1211451,0,300th peal on the bells.
1210427,0,950th peal and 650th for the Association: 3
1210427,1,Completes the Delight Major alphabet: 4
